candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks,party_eci
Makawana Sanjaybhai Maganbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4312,BHAVNAGAR WEST,SHS,4,8th Pass,1220350,0,1220350,105,GEN,Bhavnagar,Saurashtra,true,true,true,Male,NA,NA,NA,NA,NA,NA,Shivsena
Maksud Ahemadbhai Sharabuwala (Teni),http://myneta.info/Gujarat2017/candidate.php?candidate_id=5553,JAMALPUR - KHADIA,IND,0,12th Pass,360868,0,360868,52,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makvana Gautambhai Shankarbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5654,BAPUNAGAR,IND,0,Graduate Professional,5553793,0,5553793,49,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makvana Kaushikbhai Mulajibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4339,RAJKOT RURAL (SC),IND,0,10th Pass,755000,0,755000,71,SC,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makvana Ramesh Amarabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3541,JAMNAGAR NORTH,IND,0,12th Pass,334485,0,334485,78,GEN,Jamnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makvana Satishbhai Chandubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5664,VAGHODIA,IND,0,8th Pass,8665509,520749,8144760,136,GEN,Vadodara,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makvana Shantilal Pamabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4565,DHRANGADHRA,IND,0,10th Pass,312000,0,312000,64,GEN,Surendranagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makvana Vaghabhai Maganbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5357,KANKREJ,BSP,0,10th Pass,170000,0,170000,15,GEN,Banaskantha,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Makvana Valjibhai Pathabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4852,DHANDHUKA,IND,0,Literate,350000,0,350000,59,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makwana Anilkumar Somabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4986,KALOL,IND,2,5th Pass,1714807,0,1714807,38,GEN,Gandhinagar,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makwana Jagjivanbhai Ramjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4554,WADHWAN,Real Democracy Party,0,Graduate Professional,2286090,0,2286090,62,GEN,Surendranagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Real Democracy Party
Makwana Kamabhai Pethabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4322,DASADA (SC),IND,0,Illiterate,31700,50000,-18300,60,SC,Surendranagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makwana Narendrakumar Punjabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5514,VADGAM (SC),IND,0,12th Pass,9295300,10955625,-1660325,11,SC,Banaskantha,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makwana Nehal Amrutbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5428,DANILIMDA (SC),BSP,0,Post Graduate,692500,140000,552500,54,SC,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Makwana Nirmalaben Himatbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5690,NIKOL,IND,0,5th Pass,247000,89547,157453,46,GEN,Ahmedabad,Central Gujarat,false,false,false,Female,NA,NA,NA,NA,NA,NA,Independent
Makwana Nitinbhai Rameshbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4824,DANILIMDA (SC),IND,0,12th Pass,112000,0,112000,54,SC,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makwana Prakashbhai Pitambarbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3491,LIMBDI,Ambedkar Samaj Party,0,8th Pass,241000,0,241000,61,GEN,Surendranagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Ambedkar Samaj Party
Makwana Prakashkumar Viththalbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5628,BORSAD,IND,0,Graduate,429150,0,429150,109,GEN,Anand,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makwana Raghavbhai Chondabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3773,MAHUVA,BJP,0,10th Pass,12990008,1750000,11240008,99,GEN,Bhavnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Makwana Shaileshbhai Lakhabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4689,DWARKA,IND,0,Graduate,25000,0,25000,82,GEN,Devbhumi Dwarka,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makwana Shankarbhai Somabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4819,JAMALPUR - KHADIA,IND,0,5th Pass,860000,0,860000,52,GEN,Ahmedabad,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makwana Ukabhai Amarabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3527,LIMBDI,IND,0,Post Graduate,700500,0,700500,61,GEN,Surendranagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makwana Ukabhai Amrabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3886,WADHWAN,IND,0,Post Graduate,700500,0,700500,62,GEN,Surendranagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Makwana Vishnusinh Rupsinh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5608,MODASA,BSP,0,Not Given,95000,0,95000,31,GEN,Arvalli,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Malankiya Laxmanbhai Jivabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3788,PALITANA,IND,0,Literate,9200945,6400000,2800945,102,GEN,Bhavnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Maldhari Karanabhai Bavabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4332,RAJKOT EAST,Bhartiya Tribal Party,0,Literate,53335447,0,53335447,68,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bhartiya Tribal Party
Malek Aabedaben Hushenbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3709,JAMNAGAR RURAL,IND,0,Illiterate,177287,0,177287,77,GEN,Jamnagar,Saurashtra,false,false,false,Female,NA,NA,NA,NA,NA,NA,Independent
Malek Amjadhussain Mansurmiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5453,DAHEGAM,IND,0,10th Pass,228427,0,228427,34,GEN,Gandhinagar,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Malek Anvarmiya Kadarmiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5716,MATAR,Indian National League,0,5th Pass,70000,0,70000,115,GEN,Kheda,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Indian National League
Malek Gulamnabi Yasinmiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5009,NADIAD,IND,0,Literate,30000,0,30000,116,GEN,Kheda,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Malek Sabirhussain Habibbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4098,ANKLESHWAR,IND,0,Not Given,31105,0,31105,154,GEN,Bharuch,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Malek Sikandarbhai Sulemanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5754,MAHESANA,IND,0,10th Pass,140000,0,140000,25,GEN,Mahesana,North Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Malsatar Dhanji Shivji,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4485,ANJAR,IND,0,5th Pass,105290,0,105290,4,GEN,Kachchh,Kutch,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Malshi Rana,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4483,BHUJ,IND,0,10th Pass,369500,0,369500,3,GEN,Kachchh,Kutch,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mamadbhai Miraji Mathakiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4573,WANKANER,JD(U),0,Literate,7691000,1260000,6431000,67,GEN,Morbi,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Janata Dal (United)
Manaharbhai Bhoylabhai Dhrangi,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5365,DANTA (ST),NCP,0,12th Pass,7486000,0,7486000,10,ST,Banaskantha,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Mandani Jignesh Vinubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4121,KAMREJ,IND,0,Literate,1881667,0,1881667,158,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mandaviya Vithalbhai Nanjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3701,JAMNAGAR RURAL,IND,0,Literate,14999251,0,14999251,77,GEN,Jamnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mangalbhai Karamshibhai Rabari,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4484,ANJAR,Bahujan Mukti Party,0,5th Pass,52000,0,52000,4,GEN,Kachchh,Kutch,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Mukti Party
Manibhai Jethabhai Vaghela,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5413,IDAR (SC),INC,2,10th Pass,112211685,37569568,74642117,28,SC,Sabarkantha,North Gujarat,true,true,true,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=5413&id2=1740,112211685,250949323,-138737638,-55%,NA,Indian National Congress
Manisha Rajiv Vakil,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4462,VADODARA CITY (SC),BJP,0,Post Graduate,4913965,2200000,2713965,141,SC,Vadodara,Central Gujarat,true,true,false,Female,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=4462&id2=1576,4913965,712288,4201677,590%,NA,Bharatiya Janata Party
Mankoliya Bharatbhai Jesabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4626,JASDAN,IND,0,Graduate,226444,0,226444,72,GEN,Rajkot,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Manojkumar Dahyabhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4174,MAJURA,Sardar Vallabhbhai Patel Party,0,8th Pass,252000,0,252000,165,GEN,Surat,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Sardar Vallabhbhai Patel Party
Manojkumar Rayjibhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5508,LUNAWADA,BJP,0,Graduate Professional,11680986,1900000,9780986,122,GEN,Mahisagar,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Mansingbhai Kaliyabhai Vasava,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4538,DEDIAPADA (ST),Sardar Vallabhbhai Patel Party,0,Literate,1911042,500000,1411042,149,ST,Narmada,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Sardar Vallabhbhai Patel Party
Mansukhbhai Dhirubhai Savaliya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4108,OLPAD,AAP,0,5th Pass,2929723,1570829,1358894,155,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Aam Aadmi Party
Mansukhbhai Laxmanbhai Dalvadi,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3466,BOTAD,IND,0,8th Pass,370000,200200,169800,107,GEN,Botad,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mansuri Mohmad Harun Gulam Mohmad,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4585,SURAT EAST,IND,0,8th Pass,81000,0,81000,159,GEN,Surat,South Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mansuri Mukhtar Ahemed Mohammed,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5082,GODHRA,IND,0,8th Pass,5160000,0,5160000,126,GEN,Panchmahal,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mansuri Sabiha Harun Gulam Mohmad,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5331,SURAT EAST,IND,0,5th Pass,81000,0,81000,159,GEN,Surat,South Gujarat,false,false,false,Female,NA,NA,NA,NA,NA,NA,Independent
Marakna Jayesh Harjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4234,JAMNAGAR RURAL,NCP,0,12th Pass,3565000,0,3565000,77,GEN,Jamnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Maru Pravinbhai Tidabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4013,GADHADA (SC),INC,0,Graduate,4329181,750000,3579181,106,SC,Botad,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Marvaniya Kirtikumar Bavanjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4638,DHORAJI,IND,0,12th Pass,4189000,0,4189000,75,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Masharu Vallabhbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4265,RAJKOT WEST,IND,0,8th Pass,303000,0,303000,69,GEN,Rajkot,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mashrubhai Mohanbhai Makvana,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4833,DHOLKA,IND,0,Literate,6570000,1200000,5370000,58,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Masu Rasikbhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5711,PRANTIJ,IND,0,Post Graduate,1035000,0,1035000,33,GEN,Sabarkantha,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Maury Rajesh Hariram,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4790,VATVA,Prajatantra Aadhar Party,0,10th Pass,2500,0,2500,43,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Prajatantra Aadhar Party
Maurya Shailesh Nareshbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3573,DASADA (SC),BSP,0,Others,580000,0,580000,60,SC,Surendranagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Mavani Nayan Nathubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4275,KATARGAM,NCP,0,Graduate Professional,5962704,3200000,2762704,166,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Mavjibhai Manjibhai Singal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4644,KALAVAD (SC),IND,0,5th Pass,926941,0,926941,76,SC,Jamnagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mayur Chandrakant Panchal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5233,MANJALPUR,SHS,0,Graduate Professional,531978,0,531978,145,GEN,Vadodara,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Shivsena
Mayurdev Somdev Roy,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5566,KADI (SC),Bahujan Mukti Party,0,12th Pass,5983245,2450000,3533245,24,SC,Mahesana,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Mukti Party
Mehboob Mohmadbhai Rangrej,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4820,JAMALPUR - KHADIA,IND,0,8th Pass,196846,0,196846,52,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mehta Jignesh Dhirajlal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3822,KARANJ,AAP,0,Graduate,5315761,202752,5113009,162,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Aam Aadmi Party
Mehta Shaileshbhai Kanaiyalal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4460,DABHOI,BJP,11,12th Pass,182727624,62452664,120274960,140,GEN,Vadodara,Central Gujarat,true,true,true,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Mejiyatar Govindbhai Umabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5519,PALANPUR,Rashtriya Samajwadi Party (Secular),0,10th Pass,625000,0,625000,12,GEN,Banaskantha,North Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Rashtriya Samajwadi Party (Secular)
Meman Bilkishbanu Rafikbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4587,SURAT EAST,IND,0,Graduate,110000,0,110000,159,GEN,Surat,South Gujarat,false,true,false,Female,NA,NA,NA,NA,NA,NA,Independent
Meman Mo. Imaran Abdulkadar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5698,DARIAPUR,All India Hindustan Congress Party,0,10th Pass,400000,0,400000,51,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Memon Mohamadinus Abubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5685,NIKOL,JD(U),0,8th Pass,3073867,0,3073867,46,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Janata Dal (United)
Mer Oghadbhai Sagrambhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4259,LIMBDI,IND,0,10th Pass,834374,103893,730481,61,GEN,Surendranagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mevada Maheshbhai Shamjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4384,PALITANA,BSP,2,5th Pass,31076,0,31076,102,GEN,Bhavnagar,Saurashtra,false,true,true,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Mevati Farjanabanu Ismailbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4784,VATVA,IND,1,5th Pass,441500,0,441500,43,GEN,Ahmedabad,Central Gujarat,false,false,true,Female,NA,NA,NA,NA,NA,NA,Independent
Mirani Vivekbhai Jayantilal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3664,MORBI,IND,0,12th Pass,900000,0,900000,65,GEN,Morbi,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mirza Mujjafarbeg Harunbag,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5010,NADIAD,IND,0,10th Pass,50000,0,50000,116,GEN,Kheda,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mishra Vindokumar Haushilaprasad,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5691,NIKOL,IND,0,Graduate,881800,40250,841550,46,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mithapara Vasrambhai Bhavubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3653,WADHWAN,BSP,2,12th Pass,1065607,0,1065607,62,GEN,Surendranagar,Saurashtra,false,true,true,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Mitulkumar Bhagavanbhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4883,CHANASMA,Gujarat Jan Chetna Party,0,10th Pass,2060500,950000,1110500,17,GEN,Patan,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Gujarat Jan Chetna Party
Miyavara Miraben Amrutbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4321,DASADA (SC),IND,0,8th Pass,109000,0,109000,60,SC,Surendranagar,Saurashtra,false,false,false,Female,NA,NA,NA,NA,NA,NA,Independent
Mobatkhan Alamkhan Malek,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4299,DHRANGADHRA,BSP,0,8th Pass,1495000,120000,1375000,64,GEN,Surendranagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Modha Sunilbhai Bhimabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3734,PORBANDAR,IND,0,10th Pass,1167000,0,1167000,83,GEN,Porbandar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Modhawadia Arjunbhai Devabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3604,PORBANDAR,INC,1,Graduate Professional,50465583,2054094,48411489,83,GEN,Porbandar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Modhvadiya Arjanbhai Virambhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4694,PORBANDAR,IND,0,8th Pass,260000,51000,209000,83,GEN,Porbandar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Modi Sonalben Ratilal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5145,HALOL,IND,0,10th Pass,110000,0,110000,128,GEN,Panchmahal,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Modi Suhit Ashokkumar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4931,VIJAPUR,IND,0,Graduate,601464,0,601464,26,GEN,Mahesana,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mohammadanvar Mohammadishak Shekh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5063,LUNAWADA,IND,0,8th Pass,9616426,1465000,8151426,122,GEN,Mahisagar,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mohammadzamir Abdulrehman Nagori,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3872,SURAT NORTH,IND,0,8th Pass,8575000,0,8575000,160,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mohansinh Chhotubhai Rathava,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5102,CHHOTA UDAIPUR (ST),INC,0,10th Pass,15039979,462980,14576999,137,ST,Chhota Udepur,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Mohile Seemaben Akshaykumar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5214,AKOTA,BJP,0,Graduate,25723530,676162,25047368,143,GEN,Vadodara,Central Gujarat,true,true,false,Female,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Mohmmad Jafar Mohmmad Kasam Shaikh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5673,VATVA,IND,1,8th Pass,245000,0,245000,43,GEN,Ahmedabad,Central Gujarat,true,true,true,Male,NA,NA,NA,NA,NA,NA,Independent
Momin Asrafbhai Dadubhai (A.D. Mama),http://myneta.info/Gujarat2017/candidate.php?candidate_id=5761,SIDHPUR,IND,0,5th Pass,1458000,60000,1398000,19,GEN,Patan,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Momin Ruknodin Mohammedhusen (Raju Momin),http://myneta.info/Gujarat2017/candidate.php?candidate_id=5702,DARIAPUR,IND,1,10th Pass,7084831,0,7084831,51,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Momin Usmanbhai Nurabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5257,VIRAMGAM,Bahujan Mukti Party,0,8th Pass,21251000,0,21251000,39,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Mukti Party
Mori Chatrasinhji Pujabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4060,JAMBUSAR,BJP,0,Graduate,16142504,2910000,13232504,150,GEN,Bharuch,Central Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=4060&id2=1303,16142504,8874730,7267774,82%,NA,Bharatiya Janata Party
Motibhai Gokalbhai Rajpara,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3687,JASDAN,IND,0,Literate,3197650,91000,3106650,72,GEN,Rajkot,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Motilal Puniyabhai Vasava,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4058,DEDIAPADA (ST),BJP,0,Graduate Professional,24949179,8886502,16062677,149,ST,Narmada,South Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=4058&id2=947,24949179,14390042,10559137,73%,NA,Bharatiya Janata Party
Movar Hasanbhai Ibrahimbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4556,WADHWAN,IND,0,5th Pass,22500,0,22500,62,GEN,Surendranagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mubarak Abdullah Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4068,JAMBUSAR,IND,0,8th Pass,1545000,0,1545000,150,GEN,Bharuch,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mukeshbhai Bhimsinhbhai Tadvi,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5121,SANKHEDA (ST),All India Hindustan Congress Party,0,Graduate,3096268,0,3096268,139,ST,Chhota Udepur,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Mukeshbhai Jagabhai Dobariya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3905,KARANJ,IND,0,10th Pass,2608942,0,2608942,162,GEN,Surat,South Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mukeshbhai Jivrambhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5684,NIKOL,Yuva Sarkar,0,Others,9176000,2000000,7176000,46,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Yuva Sarkar
Mukeshbhai Keshavjibhai Ramani,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4328,RAJKOT EAST,IND,0,5th Pass,7600000,985000,6615000,68,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Mukeshbhai Manibhai Vasava,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5346,KARJAN,JD(U),0,Not Given,25000,0,25000,147,GEN,Vadodara,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Janata Dal (United)
