candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks,party_eci
Abhimanu,http://myneta.info/hp2012/candidate.php?candidate_id=84,DHARAMPUR,HLP,0,Graduate Professional,510000,0,510000,32,GEN,MANDI,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Ajay K. Dharwal,http://myneta.info/hp2012/candidate.php?candidate_id=45,JOGINDERNAGAR,IND,0,Graduate,250000,0,250000,31,GEN,MANDI,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Ajay Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=99,SARKAGHAT,AITC,0,Graduate Professional,120000,0,120000,35,GEN,MANDI,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,All India Trinamool Congress
Ajay Mahajan,http://myneta.info/hp2012/candidate.php?candidate_id=132,NURPUR,INC,0,Graduate,29620829,897178,28723651,6,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Aman Guleria,http://myneta.info/hp2012/candidate.php?candidate_id=426,KANGRA,CPI,0,Graduate Professional,500000,1000000,-500000,16,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Communist Party of India
Aman Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=502,JAWALI,NCP,0,Post Graduate,7162525,190000,6972525,9,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Amar Chand Pal,http://myneta.info/hp2012/candidate.php?candidate_id=415,ARKI,IND,0,Doctorate,8683000,1050000,7633000,50,GEN,SOLAN,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Amar Dass,http://myneta.info/hp2012/candidate.php?candidate_id=186,DHARAMSHALA,IND,0,10th Pass,12985792,173308,12812484,18,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Amer Singh Thakur,http://myneta.info/hp2012/candidate.php?candidate_id=276,DOON,IND,0,Post Graduate,19635050,2550000,17085050,52,GEN,SOLAN,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Anant Ram,http://myneta.info/hp2012/candidate.php?candidate_id=86,NALAGARH,BSP,0,10th Pass,1870000,700000,1170000,51,GEN,SOLAN,SHIVALIK REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Anil Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=40,MANDI,INC,3,12th Pass,297094970,0,297094970,33,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=40&id2=115,297094970,31129008,265965962,854%,NA,Indian National Congress
Anil Mankotia,http://myneta.info/hp2012/candidate.php?candidate_id=74,HAMIRPUR,CPM,5,Graduate,522000,0,522000,38,GEN,HAMIRPUR,SHIVALIK REGION,false,false,true,Male,NA,NA,NA,NA,NA,NA,Communist Party of India (Marxist)
Anirudh Singh,http://myneta.info/hp2012/candidate.php?candidate_id=211,KASUMPTI,INC,1,Graduate,77830000,3200000,74630000,62,GEN,SHIMLA,SHIMLA REGION,true,true,true,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Anita Thakur,http://myneta.info/hp2012/candidate.php?candidate_id=177,CHAMBA,IND,0,Graduate Professional,4234410,0,4234410,3,GEN,CHAMBA,BEAS RIVER REGION,false,true,false,Female,NA,NA,NA,NA,NA,NA,Independent
Anita Verma,http://myneta.info/hp2012/candidate.php?candidate_id=483,SUJANPUR,INC,0,Graduate Professional,71580000,1159948,70420052,37,GEN,HAMIRPUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Anup Chand Bhatia,http://myneta.info/hp2012/candidate.php?candidate_id=558,JHANDUTA (SC),BSP,0,Post Graduate,278254,42286,235968,46,SC,BILASPUR,SHIVALIK REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Arjun Singh,http://myneta.info/hp2012/candidate.php?candidate_id=58,JAWALI,BJP,0,Post Graduate,15627837,141415,15486422,9,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Arun Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=167,NAGROTA,IND,0,10th Pass,3964710,0,3964710,15,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Asha Kumari,http://myneta.info/hp2012/candidate.php?candidate_id=227,DALHOUSIE,INC,1,Graduate,27723103,495156,27227947,4,GEN,CHAMBA,BEAS RIVER REGION,true,true,true,Female,NA,NA,NA,NA,NA,NA,Indian National Congress
Asha Parihar,http://myneta.info/hp2012/candidate.php?candidate_id=534,ARKI,IND,0,10th Pass,3876000,200000,3676000,50,GEN,SOLAN,SHIVALIK REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Ashish Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=486,HAMIRPUR,IND,0,Graduate Professional,10549,0,10549,38,GEN,HAMIRPUR,SHIVALIK REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Ashok Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=470,BAIJNATH (SC),LJP,0,12th Pass,75000,50000,25000,20,SC,KANGRA,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Lok Janshakti Party
Ashok Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=512,PALAMPUR,BSP,0,10th Pass,1150000,0,1150000,19,GEN,KANGRA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Ashok Kumar Katoch,http://myneta.info/hp2012/candidate.php?candidate_id=110,SULLAH,CPM,3,Post Graduate,5768289,1328197,4440092,14,GEN,KANGRA,BEAS RIVER REGION,true,true,true,Male,NA,NA,NA,NA,NA,NA,Communist Party of India (Marxist)
Ashwani Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=437,DHARAMSHALA,IND,0,Graduate,136000,400000,-264000,18,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Ashwani Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=403,DEHRA,IND,0,10th Pass,5562000,800000,4762000,10,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Atma Ram,http://myneta.info/hp2012/candidate.php?candidate_id=149,JAISINGHPUR (SC),BJP,0,10th Pass,5760149,400000,5360149,13,SC,KANGRA,BEAS RIVER REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=149&id2=87,5760149,1462800,4297349,294%,NA,Bharatiya Janata Party
Atul,http://myneta.info/hp2012/candidate.php?candidate_id=440,DHARAMSHALA,IND,2,Graduate Professional,3556969,210000,3346969,18,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Avneesh Sharma,http://myneta.info/hp2012/candidate.php?candidate_id=485,HAMIRPUR,HiSP,0,Post Graduate,2653338,0,2653338,38,GEN,HAMIRPUR,SHIVALIK REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Swabhiman Party
Babu Ram,http://myneta.info/hp2012/candidate.php?candidate_id=51,NADAUN,HLP,0,Graduate Professional,30671563,4635474,26036089,40,GEN,HAMIRPUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Bachan Singh,http://myneta.info/hp2012/candidate.php?candidate_id=151,JAISINGHPUR (SC),HLP,0,5th Pass,1363374,0,1363374,13,SC,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Badrai Prasad,http://myneta.info/hp2012/candidate.php?candidate_id=395,ROHRU (SC),IND,0,8th Pass,2500000,1500000,1000000,67,SC,SHIMLA,SHIMLA REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bal Krishan Chauhan,http://myneta.info/hp2012/candidate.php?candidate_id=57,CHAMBA,BJP,0,Post Graduate,14100322,1003000,13097322,3,GEN,CHAMBA,BEAS RIVER REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=57&id2=23,14100322,10463448,3636874,35%,PAN is Different,Bharatiya Janata Party
Balak Ram Negi,http://myneta.info/hp2012/candidate.php?candidate_id=392,ROHRU (SC),BJP,0,12th Pass,3298447,0,3298447,67,SC,SHIMLA,SHIMLA REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Balbir Singh,http://myneta.info/hp2012/candidate.php?candidate_id=317,CHINTPURNI (SC),BJP,0,Graduate,17479535,19032971,-1553436,41,SC,UNA,BEAS RIVER REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=317&id2=37,17479535,2605327,14874208,571%,NA,Bharatiya Janata Party
Balbir Singh,http://myneta.info/hp2012/candidate.php?candidate_id=136,SHAHPUR,HLP,1,8th Pass,828361,0,828361,17,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Balbir Singh Verma,http://myneta.info/hp2012/candidate.php?candidate_id=347,CHOPAL,IND,0,10th Pass,412037000,114264000,297773000,60,GEN,SHIMLA,SHIMLA REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Baldev Sharma,http://myneta.info/hp2012/candidate.php?candidate_id=535,BARSAR,BJP,0,8th Pass,21536624,6096322,15440302,39,GEN,HAMIRPUR,SHIVALIK REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=535&id2=107,21536624,12928941,8607683,67%,NA,Bharatiya Janata Party
Baldev Singh,http://myneta.info/hp2012/candidate.php?candidate_id=458,LAHAUL AND SPITI (ST),AITC,0,8th Pass,1889500,3000,1886500,21,ST,LAHAUL & SPITI,GREATER HIMALAYAS,false,true,false,Male,NA,NA,NA,NA,NA,NA,All India Trinamool Congress
Baldev Singh,http://myneta.info/hp2012/candidate.php?candidate_id=80,SHILLAI,BJP,0,Graduate,5613072,1000000,4613072,59,GEN,SIRMOUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Baldev Thakur,http://myneta.info/hp2012/candidate.php?candidate_id=43,FATEHPUR,BJP,0,12th Pass,2991841,729000,2262841,8,GEN,KANGRA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Balraj Sharma,http://myneta.info/hp2012/candidate.php?candidate_id=436,DHARAMSHALA,SP,0,10th Pass,1952000,1000000,952000,18,GEN,KANGRA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Samajwadi Party
Balwan Singh,http://myneta.info/hp2012/candidate.php?candidate_id=396,ROHRU (SC),LJP,0,10th Pass,1923306,0,1923306,67,SC,SHIMLA,SHIMLA REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Lok Janshakti Party
Balwant Singh,http://myneta.info/hp2012/candidate.php?candidate_id=319,CHINTPURNI (SC),AITC,1,8th Pass,2621000,1115000,1506000,41,SC,UNA,BEAS RIVER REGION,false,true,true,Male,NA,NA,NA,NA,NA,NA,All India Trinamool Congress
Banarsi Dass Dogra,http://myneta.info/hp2012/candidate.php?candidate_id=429,SHAHPUR,BSP,0,5th Pass,2400000,0,2400000,17,GEN,KANGRA,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Battan Singh,http://myneta.info/hp2012/candidate.php?candidate_id=541,BARSAR,IND,0,10th Pass,13072370,22000,13050370,39,GEN,HAMIRPUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Beeru Ram Kishore,http://myneta.info/hp2012/candidate.php?candidate_id=156,JHANDUTA (SC),INC,0,Graduate Professional,10659500,3707500,6952000,46,SC,BILASPUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Bhag Singh,http://myneta.info/hp2012/candidate.php?candidate_id=64,JASWAN-PRAGPUR,SP,0,10th Pass,10498660,1717375,8781285,11,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Samajwadi Party
Bhagat Singh Bahlwal,http://myneta.info/hp2012/candidate.php?candidate_id=412,ARKI,NCP,0,Graduate Professional,24511234,0,24511234,50,GEN,SOLAN,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Bhagwan Dass,http://myneta.info/hp2012/candidate.php?candidate_id=125,CHINTPURNI (SC),BSP,2,Graduate,24932111,4471495,20460616,41,SC,UNA,BEAS RIVER REGION,true,true,true,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Bhola Ram,http://myneta.info/hp2012/candidate.php?candidate_id=101,SRI NAINA DEVIJI,BSP,0,5th Pass,310000,425000,-115000,49,GEN,BILASPUR,SHIVALIK REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Bhupinder Singh,http://myneta.info/hp2012/candidate.php?candidate_id=265,BHATTIYAT,IND,0,Post Graduate,28320465,0,28320465,5,GEN,CHAMBA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Bhuvneshwar Gaur,http://myneta.info/hp2012/candidate.php?candidate_id=114,MANALI,INC,0,12th Pass,134935916,925880,134010036,22,GEN,KULLU,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Bikram Singh,http://myneta.info/hp2012/candidate.php?candidate_id=260,BHATTIYAT,BJP,0,Graduate,709086,250000,459086,5,GEN,CHAMBA,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Bikram Singh,http://myneta.info/hp2012/candidate.php?candidate_id=420,JASWAN-PRAGPUR,BJP,0,Graduate Professional,5019085,1450145,3568940,11,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Bimla Devi,http://myneta.info/hp2012/candidate.php?candidate_id=198,NACHAN (SC),IND,0,5th Pass,5110000,900000,4210000,28,SC,MANDI,BEAS RIVER REGION,false,false,false,Female,NA,NA,NA,NA,NA,NA,Independent
Bir Chand,http://myneta.info/hp2012/candidate.php?candidate_id=519,MANALI,HLP,0,Graduate,58011122,9350000,48661122,22,GEN,KULLU,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Braham Dass,http://myneta.info/hp2012/candidate.php?candidate_id=365,KUTLEHAR,SP,0,10th Pass,320000,0,320000,45,GEN,UNA,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Samajwadi Party
Brij Behari Lal Butail,http://myneta.info/hp2012/candidate.php?candidate_id=188,PALAMPUR,INC,0,Graduate Professional,1692188970,5308976,1686879994,19,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Brij Lal,http://myneta.info/hp2012/candidate.php?candidate_id=445,SULLAH,AITC,0,Graduate,5019764,370233,4649531,14,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Trinamool Congress
Brij Lal,http://myneta.info/hp2012/candidate.php?candidate_id=413,ARKI,HiSP,0,10th Pass,3575000,400000,3175000,50,GEN,SOLAN,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Swabhiman Party
Budh Ram,http://myneta.info/hp2012/candidate.php?candidate_id=146,PAONTA SAHIB,BSP,1,Post Graduate,10383500,0,10383500,58,GEN,SIRMOUR,SHIVALIK REGION,false,true,true,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Budh Ram,http://myneta.info/hp2012/candidate.php?candidate_id=518,MANALI,IJP,0,5th Pass,8236662,0,8236662,22,GEN,KULLU,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian Justice Party
Bumber Thakur,http://myneta.info/hp2012/candidate.php?candidate_id=323,BILASPUR,INC,3,Graduate Professional,10210000,2734642,7475358,48,GEN,BILASPUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Capt.  Jagdish Chand Verma,http://myneta.info/hp2012/candidate.php?candidate_id=20,SARKAGHAT,IND,0,Post Graduate,2773000,130000,2643000,35,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chaman Lal,http://myneta.info/hp2012/candidate.php?candidate_id=522,KARSOG (SC),IND,0,10th Pass,150000,0,150000,26,SC,MANDI,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chander Mani,http://myneta.info/hp2012/candidate.php?candidate_id=524,MANDI,BSP,0,Graduate,3431536,0,3431536,33,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Chander Shekhar,http://myneta.info/hp2012/candidate.php?candidate_id=81,DHARAMPUR,INC,1,Graduate Professional,1957912,2008000,-50088,32,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Chandu Lal Thakur,http://myneta.info/hp2012/candidate.php?candidate_id=15,CHAMBA,IND,0,Graduate,1801000,3040000,-1239000,3,GEN,CHAMBA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Charan Da S Chaudhary,http://myneta.info/hp2012/candidate.php?candidate_id=166,NAGROTA,CPI,1,10th Pass,1200000,20000,1180000,15,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Communist Party of India
Chaudhary Mangal Singh,http://myneta.info/hp2012/candidate.php?candidate_id=164,NAGROTA,BJP,0,Graduate Professional,7390000,1406457,5983543,15,GEN,KANGRA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Chet Ram,http://myneta.info/hp2012/candidate.php?candidate_id=377,RAMPUR (SC),BSP,0,Graduate,171920,0,171920,66,SC,SHIMLA,SHIMLA REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Chet Ram,http://myneta.info/hp2012/candidate.php?candidate_id=240,SUNDERNAGAR,IND,0,Graduate,1800000,250000,1550000,27,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chet Ram,http://myneta.info/hp2012/candidate.php?candidate_id=116,MANDI,IND,0,Post Graduate,642000,727000,-85000,33,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chet Ram,http://myneta.info/hp2012/candidate.php?candidate_id=520,KARSOG (SC),BSP,0,10th Pass,117765,0,117765,26,SC,MANDI,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Chet Ram Negi,http://myneta.info/hp2012/candidate.php?candidate_id=219,KINNAUR (ST),HLP,0,Graduate,28298230,978553,27319677,68,ST,KINNAUR,GREATER HIMALAYAS,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Chintahar,http://myneta.info/hp2012/candidate.php?candidate_id=435,DHARAMSHALA,AITC,0,Graduate,9060039,0,9060039,18,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Trinamool Congress
Choudhary Surender Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=424,KANGRA,INC,1,Graduate,2070322,241344,1828978,16,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Chuni Lal,http://myneta.info/hp2012/candidate.php?candidate_id=476,DARANG,BSP,0,10th Pass,4764000,0,4764000,30,GEN,MANDI,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Col. Shakti Chand,http://myneta.info/hp2012/candidate.php?candidate_id=170,NAGROTA,AITC,0,Graduate,2350000,750000,1600000,15,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Trinamool Congress
Daljeet Singh,http://myneta.info/hp2012/candidate.php?candidate_id=87,DOON,HLP,1,Post Graduate,15813812,840000,14973812,52,GEN,SOLAN,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Damodar Singh,http://myneta.info/hp2012/candidate.php?candidate_id=199,NACHAN (SC),IND,0,12th Pass,7577529,1080000,6497529,28,SC,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Darshan Singh,http://myneta.info/hp2012/candidate.php?candidate_id=277,DOON,IND,3,Others,27286000,7480700,19805300,52,GEN,SOLAN,SHIVALIK REGION,true,true,true,Male,NA,NA,NA,NA,NA,NA,Independent
Daulat Ram,http://myneta.info/hp2012/candidate.php?candidate_id=23,BILASPUR,HLP,1,Post Graduate,5116142,0,5116142,48,GEN,BILASPUR,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Deepak Nag,http://myneta.info/hp2012/candidate.php?candidate_id=510,SULLAH,HLP,0,Graduate Professional,4550000,1830715,2719285,14,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Desh Raj,http://myneta.info/hp2012/candidate.php?candidate_id=449,PACHHAD (SC),HLP,0,Graduate Professional,160917,21000,139917,55,SC,SIRMOUR,SHIVALIK REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Desh Raj,http://myneta.info/hp2012/candidate.php?candidate_id=546,MANDI,CPI,2,Post Graduate,986118,67530,918588,33,GEN,MANDI,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Communist Party of India
Dhani Ram,http://myneta.info/hp2012/candidate.php?candidate_id=192,PALAMPUR,IND,0,8th Pass,8888377,600,8887777,19,GEN,KANGRA,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dhani Ram Shandil,http://myneta.info/hp2012/candidate.php?candidate_id=229,SOLAN (SC),INC,0,Doctorate,21337955,0,21337955,53,SC,SOLAN,SHIVALIK REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Dhani Ram Shukla,http://myneta.info/hp2012/candidate.php?candidate_id=268,BHORANJ (SC),IND,0,Post Graduate,191000,40000,151000,36,SC,HAMIRPUR,SHIVALIK REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dharam Pal Sharma,http://myneta.info/hp2012/candidate.php?candidate_id=452,KASUMPTI,BSP,0,Post Graduate,54823135,0,54823135,62,GEN,SHIMLA,SHIMLA REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Dharam Veer,http://myneta.info/hp2012/candidate.php?candidate_id=44,MANALI,IND,0,Graduate,180770000,8324270,172445730,22,GEN,KULLU,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dinesh Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=508,JAISINGHPUR (SC),IND,0,Graduate Professional,2334000,413298,1920702,13,SC,KANGRA,BEAS RIVER REGION,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dinesh Kumar,http://myneta.info/hp2012/candidate.php?candidate_id=3,JASWAN-PRAGPUR,HiSP,0,Post Graduate,3526600,1100000,2426600,11,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Swabhiman Party
Dineshwar Dutt,http://myneta.info/hp2012/candidate.php?candidate_id=453,KASUMPTI,IND,0,12th Pass,13596000,1900000,11696000,62,GEN,SHIMLA,SHIMLA REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dr Subhash Chand Manglate,http://myneta.info/hp2012/candidate.php?candidate_id=342,CHOPAL,INC,1,Doctorate,72255363,0,72255363,60,GEN,SHIMLA,SHIMLA REGION,true,true,true,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=342&id2=27,72255363,1942000,70313363,3621%,NA,Indian National Congress
Dr. Ashok Kumar Somal,http://myneta.info/hp2012/candidate.php?candidate_id=398,FATEHPUR,IND,0,Doctorate,8488410,175000,8313410,8,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dr. Madhu Gupta,http://myneta.info/hp2012/candidate.php?candidate_id=356,JAWALAMUKHI,AITC,0,Doctorate,11937531,0,11937531,12,GEN,KANGRA,BEAS RIVER REGION,false,true,false,Female,NA,NA,NA,NA,NA,NA,All India Trinamool Congress
Dr. Rajiv Sahjal,http://myneta.info/hp2012/candidate.php?candidate_id=337,KASAULI (SC),BJP,0,Graduate Professional,3115707,900000,2215707,54,SC,SOLAN,SHIVALIK REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=337&id2=125,3115707,153000,2962707,1936%,PAN was missing last time,Bharatiya Janata Party
Dulo Ram,http://myneta.info/hp2012/candidate.php?candidate_id=191,PALAMPUR,HLP,1,10th Pass,9485000,2400000,7085000,19,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
Durga Dutt,http://myneta.info/hp2012/candidate.php?candidate_id=115,MANDI,BJP,0,Graduate Professional,7242151,715000,6527151,33,GEN,MANDI,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Durgesh,http://myneta.info/hp2012/candidate.php?candidate_id=404,DEHRA,HLP,0,Graduate,786044,0,786044,10,GEN,KANGRA,BEAS RIVER REGION,false,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
G.S. Bali,http://myneta.info/hp2012/candidate.php?candidate_id=163,NAGROTA,INC,0,Graduate,248554692,99679473,148875219,15,GEN,KANGRA,BEAS RIVER REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=163&id2=105,248554692,38171413,210383279,551%,NA,Indian National Congress
Gangu Ram Musafir,http://myneta.info/hp2012/candidate.php?candidate_id=542,PACHHAD (SC),INC,0,Graduate,9217275,2616702,6600573,55,SC,SIRMOUR,SHIVALIK REGION,true,true,false,Male,http://myneta.info/hp2012/index.php?action=affidavitComparison&myneta_folder2=him2007&id1=542&id2=97,9217275,6986852,2230423,32%,NA,Indian National Congress
Gaurav Sharma,http://myneta.info/hp2012/candidate.php?candidate_id=143,SHIMLA RURAL,HLP,0,Post Graduate,116000,0,116000,64,GEN,SHIMLA,SHIMLA REGION,true,true,false,Male,NA,NA,NA,NA,NA,NA,Himachal Lokhit Party
