candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
Karaka Narasimha Murthy,http://myneta.info/ap09/candidate.php?candidate_id=1182,NARSIPATNAM,BSP,0,Post Graduate,0,0,0,153,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Karike Ramesh Bheemasena,http://myneta.info/ap09/candidate.php?candidate_id=1757,DUBBAKA,BSP,0,Post Graduate,411000,0,411000,41,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Kasani Naga Raju,http://myneta.info/ap09/candidate.php?candidate_id=1997,ANANTAPUR URBAN,BSP,0,Graduate Professional,25000,0,25000,272,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
Kasani Srinivasarao,http://myneta.info/ap09/candidate.php?candidate_id=2698,KAKINADA CITY,BSP,0,Graduate,20000,0,20000,160,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Katikela Srihari,http://myneta.info/ap09/candidate.php?candidate_id=1525,MAHESHWARAM,BSP,0,Not Given,3608000,835000,2773000,50,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Katkam Yadagiri,http://myneta.info/ap09/candidate.php?candidate_id=653,WARANGAL EAST,BSP,0,Graduate,3260000,65000,3195000,106,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Katta Yadaiah,http://myneta.info/ap09/candidate.php?candidate_id=426,NAGARJUNA SAGAR,BSP,0,10th Pass,10000,0,10000,87,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Khaja Mohioddin,http://myneta.info/ap09/candidate.php?candidate_id=299,DEVARKADRA,BSP,0,10th Pass,1200000,0,1200000,76,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Khaja Pasha,http://myneta.info/ap09/candidate.php?candidate_id=405,KOLLAPUR,BSP,0,Not Given,500,0,500,85,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Kishan Malothu,http://myneta.info/ap09/candidate.php?candidate_id=709,YELLANDU (ST),BSP,0,Graduate,55000,70000,-15000,111,ST,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Kolla Ramesh,http://myneta.info/ap09/candidate.php?candidate_id=1585,PARGI,BSP,0,Literate,0,0,0,54,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
Koluguri Vasantha Rao,http://myneta.info/ap09/candidate.php?candidate_id=904,MALAKPET,BSP,1,Not Given,288133,0,288133,58,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Kolukonda Yadagiri,http://myneta.info/ap09/candidate.php?candidate_id=542,THUNGATHURTHY (SC),BSP,0,Literate,0,0,0,96,SC,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Komireddi Karamchand,http://myneta.info/ap09/candidate.php?candidate_id=1252,JAGTIAL,BSP,0,Graduate Professional,170000,0,170000,21,GEN,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
Komireddy Vijaya Azad,http://myneta.info/ap09/candidate.php?candidate_id=1242,KORUTLA,BSP,0,Graduate Professional,110000,300000,-190000,20,GEN,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
Kommu Rajesh,http://myneta.info/ap09/candidate.php?candidate_id=1467,KUKATPALLY,BSP,0,Post Graduate,160000,0,160000,46,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Konduri Gandhi,http://myneta.info/ap09/candidate.php?candidate_id=1318,SIRCILLA,BSP,0,Graduate,27442333,392000,27050333,29,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
Koppolu Ratnakumar,http://myneta.info/ap09/candidate.php?candidate_id=2458,PARCHUR,BSP,0,Graduate Professional,10000,0,10000,223,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Krakuturi Pusupanjali,http://myneta.info/ap09/candidate.php?candidate_id=1929,UDAYAGIRI,BSP,0,Graduate,19000,10000,9000,242,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Female
Krishna Prasad Sabbathi,http://myneta.info/ap09/candidate.php?candidate_id=2743,AMALAPURAM (SC),BSP,0,Graduate,50000,0,50000,163,SC,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Krishna Yadav.P,http://myneta.info/ap09/candidate.php?candidate_id=1434,MALKAJGIRI,BSP,0,12th Pass,417000,250000,167000,44,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
Kuchipudi Santhi Kiran,http://myneta.info/ap09/candidate.php?candidate_id=2891,VEMURU (SC),BSP,0,Not Given,25000,0,25000,208,SC,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Kududula Nagesh,http://myneta.info/ap09/candidate.php?candidate_id=556,ALAIR,BSP,1,Literate,976800,2500000,-1523200,97,GEN,NALGONDA,TELANGANA,,TRUE,FALSE,Male
KUNDARAPU RAMESH,http://myneta.info/ap09/candidate.php?candidate_id=447,Miryalaguda,BSP,0,10th Pass,0,0,0,88,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Kusume Satyanarayana,http://myneta.info/ap09/candidate.php?candidate_id=2761,GANNAVARAM (SC),BSP,0,10th Pass,30000,45000,-15000,165,SC,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Lake Rajarao,http://myneta.info/ap09/candidate.php?candidate_id=1134,PADERU (ST),BSP,0,Not Given,445000,0,445000,148,ST,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
M Naga Krishna Murthy,http://myneta.info/ap09/candidate.php?candidate_id=1046,VISAKHAPATNAM  WEST,BSP,0,10th Pass,9000,0,9000,143,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
M Ravindra Babu,http://myneta.info/ap09/candidate.php?candidate_id=2085,DHARMAVARAM,BSP,0,Not Given,400000,0,400000,279,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
M Srinivasulu,http://myneta.info/ap09/candidate.php?candidate_id=1224,MUSHEERABAD,BSP,0,Doctorate,4333000,0,4333000,57,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
M. Balaiah,http://myneta.info/ap09/candidate.php?candidate_id=1715,ANDOLE (SC),BSP,0,10th Pass,422000,0,422000,36,SC,MEDAK,TELANGANA,,FALSE,FALSE,Male
M. Raja Vardhan,http://myneta.info/ap09/candidate.php?candidate_id=1486,UPPAL,BSP,0,10th Pass,0,8000,-8000,47,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
M. RAM CHANDRAM,http://myneta.info/ap09/candidate.php?candidate_id=1020,YAKUTPURA,BSP,0,Literate,272000,0,272000,68,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
M.A.Basheer,http://myneta.info/ap09/candidate.php?candidate_id=1706,NARAYANKHED,BSP,0,Literate,1472500,200000,1272500,35,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Mahaveer Bandeiah,http://myneta.info/ap09/candidate.php?candidate_id=1515,VICARADAB (SC),BSP,0,Graduate,175000,0,175000,55,SC,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
Mallela Prasadarao,http://myneta.info/ap09/candidate.php?candidate_id=2876,PONNUR,BSP,0,Doctorate,3785000,0,3785000,207,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Maloth Prasada Rao,http://myneta.info/ap09/candidate.php?candidate_id=734,WYRA (ST),BSP,0,Literate,120000,0,120000,115,ST,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
MAMIDI SUDARSHAN,http://myneta.info/ap09/candidate.php?candidate_id=462,HUZURNAGAR,BSP,0,Graduate,20000,0,20000,89,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
MANDA ROJA RAMANI,http://myneta.info/ap09/candidate.php?candidate_id=1347,HUZURABAD,BSP,0,Not Given,0,0,0,31,GEN,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Female
Manda Somaiah,http://myneta.info/ap09/candidate.php?candidate_id=670,WARDHANAPET (SC),BSP,0,12th Pass,410000,0,410000,107,SC,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Mangalagiri Srinu,http://myneta.info/ap09/candidate.php?candidate_id=1072,VISAKHAPATNAM SOUTH,BSP,0,Not Given,0,0,0,141,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Mannepalli Nageswara Rao,http://myneta.info/ap09/candidate.php?candidate_id=1858,KOVUR,BSP,0,10th Pass,570228,4701,565527,235,GEN,NELLORE,COASTAL ANDHRA,,TRUE,FALSE,Male
Marre Babji,http://myneta.info/ap09/candidate.php?candidate_id=2717,RAMACHANDRAPURAM,BSP,0,Post Graduate,2195870,236195,1959675,161,GEN,EAST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
Matangi Ashok,http://myneta.info/ap09/candidate.php?candidate_id=1335,MANAKONDUR (SC),BSP,0,12th Pass,90500,0,90500,30,SC,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
Medipally Mahesh,http://myneta.info/ap09/candidate.php?candidate_id=1414,IBRAHIMPATNAM,BSP,0,Not Given,50000,63000,-13000,48,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Mekala Ravinder Yadav,http://myneta.info/ap09/candidate.php?candidate_id=1403,NARSAMPET,BSP,0,12th Pass,355000,0,355000,103,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Mendla Prabhakar,http://myneta.info/ap09/candidate.php?candidate_id=1951,URAVAKONDA,BSP,1,5th Pass,0,0,0,268,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,TRUE,Male
MUGITHI SRINIVASA RAOMUGITHI SRINIVASA RAO,http://myneta.info/ap09/candidate.php?candidate_id=781,PATHAPATNAM,BSP,1,Graduate,1150000,55007,1094993,123,GEN,SRIKAKULAM,COASTAL ANDHRA,,FALSE,TRUE,Male
Mukku Satyavanthudu,http://myneta.info/ap09/candidate.php?candidate_id=2189,TIRUPATI,BSP,1,Graduate,12089000,0,12089000,286,GEN,CHITTOOR,RAYALA SEEMA,,TRUE,FALSE,Male
Muthyala Narsimlu,http://myneta.info/ap09/candidate.php?candidate_id=1692,MEDAK,BSP,0,12th Pass,95000,40000,55000,34,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
N Muthyala Rao,http://myneta.info/ap09/candidate.php?candidate_id=1106,CHODAVARAM,BSP,0,10th Pass,150000,0,150000,145,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
N. Prema Sagar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2335,PULIVENDLA,BSP,0,Graduate,3937000,326000,3611000,248,GEN,KADAPA,RAYALA SEEMA,,TRUE,FALSE,Male
NAGAIAH MACHARLA,http://myneta.info/ap09/candidate.php?candidate_id=234,BANSWADA,BSP,0,Not Given,322000,30000,292000,14,GEN,NIZAMABAD,TELANGANA,,TRUE,FALSE,Male
Nerella Raju,http://myneta.info/ap09/candidate.php?candidate_id=3037,VINUKONDA,BSP,1,Graduate,0,100000,-100000,218,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,TRUE,Male
Ongole Chitti Babu,http://myneta.info/ap09/candidate.php?candidate_id=2595,KANIGIRI,BSP,0,Literate,25000,0,25000,232,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
P Raja Rao,http://myneta.info/ap09/candidate.php?candidate_id=1122,ARAKU VALLEY (ST),BSP,0,Not Given,895000,0,895000,147,ST,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
P Ram Mohan Yadav,http://myneta.info/ap09/candidate.php?candidate_id=1362,HUSNABAD,BSP,0,Graduate,140000,122000,18000,32,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
P. Balaiah,http://myneta.info/ap09/candidate.php?candidate_id=2852,TADIKONDA (SC),BSP,0,10th Pass,0,0,0,205,SC,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
P. V. Chandra Sekhar,http://myneta.info/ap09/candidate.php?candidate_id=2050,HINDUPUR,BSP,0,Not Given,100000,0,100000,276,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
P.Ezra,http://myneta.info/ap09/candidate.php?candidate_id=2666,PEDDAPURAM,BSP,0,10th Pass,40000,0,40000,158,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Palepu Masthnaiah,http://myneta.info/ap09/candidate.php?candidate_id=1921,VENKATAGIRI,BSP,0,12th Pass,3930000,0,3930000,241,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
Pamugari Narayana Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2361,JAMMALAMADUGU,BSP,0,Graduate,1509000,20000,1489000,250,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Pappula Sudhakar,http://myneta.info/ap09/candidate.php?candidate_id=754,KOTHAGUDEM,BSP,0,Graduate,130000,0,130000,117,GEN,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Parada Malleswararao,http://myneta.info/ap09/candidate.php?candidate_id=1793,RAMPACHODAVARAM (ST),BSP,0,Graduate,97184,0,97184,172,ST,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Parumala Krishna,http://myneta.info/ap09/candidate.php?candidate_id=339,GADWAL,BSP,0,Literate,2305000,60000,2245000,79,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Pathan Abdul Nabi,http://myneta.info/ap09/candidate.php?candidate_id=2996,CHILAKALURIPET,BSP,0,Not Given,356000,0,356000,215,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Pidamarthi Ravi,http://myneta.info/ap09/candidate.php?candidate_id=723,MADIRA (SC),BSP,0,Post Graduate,10250,0,10250,114,SC,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Pinipe Venkata Rama Krishna,http://myneta.info/ap09/candidate.php?candidate_id=2680,ANAPARTHY,BSP,0,Graduate,2181,0,2181,159,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Pitthala Bhoomesh,http://myneta.info/ap09/candidate.php?candidate_id=1310,VEMULAWADA,BSP,1,Graduate,3060000,0,3060000,28,GEN,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
Polampalli Danaveera,http://myneta.info/ap09/candidate.php?candidate_id=57,KODAD,BSP,1,Graduate,10000,0,10000,90,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Puli Srinivasa Rao,http://myneta.info/ap09/candidate.php?candidate_id=2611,TUNI,BSP,2,5th Pass,17102327,5991572,11110755,154,GEN,EAST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
Puvvala Saraswathi,http://myneta.info/ap09/candidate.php?candidate_id=1612,KURUPAM (ST),BSP,0,Graduate,585000,0,585000,130,ST,VIZIANAGARAM,COASTAL ANDHRA,,FALSE,FALSE,Female
Rajakumar Duvvara,http://myneta.info/ap09/candidate.php?candidate_id=800,NARASANNAPETA,BSP,0,Graduate Professional,456162,76842,379320,127,GEN,SRIKAKULAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Rajoli. Veera Narayana Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2346,KAMALAPURAM,BSP,1,Not Given,3610000,2700000,910000,249,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Ramavath Lalu Naik,http://myneta.info/ap09/candidate.php?candidate_id=421,DEVARAKONDA (ST),BSP,0,12th Pass,0,0,0,86,ST,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Ramireddy Krishna Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1838,KAVALI,BSP,0,Not Given,7810000,0,7810000,233,GEN,NELLORE,COASTAL ANDHRA,,TRUE,FALSE,Male
Ranaka Ramabai,http://myneta.info/ap09/candidate.php?candidate_id=188,ASIFABAD (ST),BSP,0,Literate,50000,0,50000,5,ST,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Ravindar Nikode,http://myneta.info/ap09/candidate.php?candidate_id=153,SIRPUR,BSP,0,Graduate,117000,0,117000,1,GEN,ADILABAD,TELANGANA,,FALSE,FALSE,Male
RAVULA ANJAIAH,http://myneta.info/ap09/candidate.php?candidate_id=838,SECUNDERABAD CANTT. (SC),BSP,0,10th Pass,4960000,361331,4598669,71,SC,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
Ravula Balakistaiah,http://myneta.info/ap09/candidate.php?candidate_id=274,MAHBUBNAGAR,BSP,0,Not Given,0,0,0,74,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Revulagadda Mani (Mani Singh),http://myneta.info/ap09/candidate.php?candidate_id=2772,KOTHAPETA,BSP,0,Post Graduate,215000,0,215000,166,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
S Yellanna,http://myneta.info/ap09/candidate.php?candidate_id=3,SECUNDRABAD,BSP,0,10th Pass,2025000,0,2025000,70,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Sabera Begum,http://myneta.info/ap09/candidate.php?candidate_id=1455,QUTHBULLAPUR,BSP,0,Not Given,515000,31608,483392,45,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Female
Sadagala Uttanna,http://myneta.info/ap09/candidate.php?candidate_id=2074,PUTTAPARTHI,BSP,0,Not Given,0,0,0,278,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
Sajjala Kashinath,http://myneta.info/ap09/candidate.php?candidate_id=404,SHADNAGAR,BSP,0,10th Pass,1582500,740000,842500,84,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Salagala Devadanam,http://myneta.info/ap09/candidate.php?candidate_id=2483,CHIRALA,BSP,0,Not Given,1465000,1000000,465000,225,GEN,PRAKASAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Samba Siva Rao Reddy,http://myneta.info/ap09/candidate.php?candidate_id=3051,GURUZALA,BSP,0,Graduate Professional,2755000,150000,2605000,219,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Samyelu Gangolu,http://myneta.info/ap09/candidate.php?candidate_id=2967,GUNTUR WEST,BSP,0,Graduate,20500,0,20500,213,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Sandrapati Prasad,http://myneta.info/ap09/candidate.php?candidate_id=2565,MARKAPURAM,BSP,0,Graduate,25000,0,25000,230,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Sannapu Kishore Kumar,http://myneta.info/ap09/candidate.php?candidate_id=2640,PITHAPURAM,BSP,0,Post Graduate,369500,100000,269500,156,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Sayanna Thirumani,http://myneta.info/ap09/candidate.php?candidate_id=1200,NIZAMABAD (RURAL),BSP,0,Not Given,2353000,47616,2305384,18,GEN,NIZAMABAD,TELANGANA,,TRUE,FALSE,Male
Shaik Kadhar Basha,http://myneta.info/ap09/candidate.php?candidate_id=2165,PUNGANUR,BSP,0,10th Pass,100000,0,100000,284,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Shanappa,http://myneta.info/ap09/candidate.php?candidate_id=1228,TANDUR,BSP,0,12th Pass,155000,0,155000,56,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Somu Rambabu,http://myneta.info/ap09/candidate.php?candidate_id=1673,VIZIANAGARAM,BSP,0,Not Given,50000,123000,-73000,137,GEN,VIZIANAGARAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Sontyana Rambabu,http://myneta.info/ap09/candidate.php?candidate_id=1061,BHIMLI,BSP,0,Post Graduate,178177,600000,-421823,139,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Sunkara Sivaprasad,http://myneta.info/ap09/candidate.php?candidate_id=2126,THAMBALLAPALLE,BSP,0,10th Pass,100000,0,100000,281,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Sunkara Sreenivas,http://myneta.info/ap09/candidate.php?candidate_id=2299,KADAPA,BSP,0,Graduate Professional,17835975,0,17835975,245,GEN,KADAPA,RAYALA SEEMA,,TRUE,FALSE,Male
Surya Srinivasa Apparao,http://myneta.info/ap09/candidate.php?candidate_id=2809,RAJAHMUNDRY CITY,BSP,0,Graduate Professional,635000,0,635000,169,GEN,EAST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
T Obulesu,http://myneta.info/ap09/candidate.php?candidate_id=1962,GUNTAKAL,BSP,1,12th Pass,1720000,710000,1010000,269,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,TRUE,Male
T. KRISHNA YADAV,http://myneta.info/ap09/candidate.php?candidate_id=946,SANATH NAGAR,BSP,0,10th Pass,8428540,158209,8270331,62,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
T. Narsimulu,http://myneta.info/ap09/candidate.php?candidate_id=1773,SANGAREDDY,BSP,0,8th Pass,1495000,0,1495000,39,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
T. Vijay Kumar,http://myneta.info/ap09/candidate.php?candidate_id=20,NAMPALLI,BSP,0,5th Pass,74500,0,74500,63,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Tadakapalli Ravindra Babu,http://myneta.info/ap09/candidate.php?candidate_id=1868,NELLORE CITY,BSP,0,Not Given,450000,40000,410000,236,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
Tagaram Shankar Lal,http://myneta.info/ap09/candidate.php?candidate_id=1801,MANTHANI,BSP,1,Doctorate,50000,0,50000,24,GEN,KARIMANAGAR,TELANGANA,,FALSE,TRUE,Male
Tallapudi Satyanarayana,http://myneta.info/ap09/candidate.php?candidate_id=1660,NELLIMARLA,BSP,0,10th Pass,50000,40000,10000,136,GEN,VIZIANAGARAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Tirumalaiah Telluri,http://myneta.info/ap09/candidate.php?candidate_id=746,SATHUPALLI (SC),BSP,0,Graduate Professional,10000,0,10000,116,SC,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Topireddy Naveen Kumar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2320,RAYACHOTI,BSP,0,Literate,25500,25000,500,247,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Udduru Ramachandraiah,http://myneta.info/ap09/candidate.php?candidate_id=1910,SULLURPETA (SC),BSP,0,Doctorate,7550000,500000,7050000,240,SC,NELLORE,COASTAL ANDHRA,,TRUE,FALSE,Male
Upender Nandeli,http://myneta.info/ap09/candidate.php?candidate_id=175,MANCHERIAL,BSP,0,12th Pass,50000,0,50000,4,GEN,ADILABAD,TELANGANA,,FALSE,FALSE,Male
V Anitha,http://myneta.info/ap09/candidate.php?candidate_id=1079,VISAKHAPATNAM  NORTH,BSP,0,12th Pass,160000,0,160000,142,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Female
V G V R Murthy,http://myneta.info/ap09/candidate.php?candidate_id=1117,MADUGULA,BSP,0,Not Given,6500000,0,6500000,146,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
V. Nagan,http://myneta.info/ap09/candidate.php?candidate_id=2262,PUTHALAPATTU (SC),BSP,0,10th Pass,465000,0,465000,292,SC,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Vailla Vamshidar,http://myneta.info/ap09/candidate.php?candidate_id=1035,BAHDURPURA,BSP,0,Graduate,860000,2190000,-1330000,69,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
Vanguri Ganeswara Rao,http://myneta.info/ap09/candidate.php?candidate_id=1156,PENDURTHI,BSP,0,Not Given,903380,150318,753062,150,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Venkata Ramana Bandi,http://myneta.info/ap09/candidate.php?candidate_id=2392,MYDUKUR,BSP,1,10th Pass,330000,25706,304294,252,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Vijayendra Kiran Jonnalgadda,http://myneta.info/ap09/candidate.php?candidate_id=2952,PRATHIPADU (SC),BSP,0,Not Given,0,0,0,155,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Vittal,http://myneta.info/ap09/candidate.php?candidate_id=865,JUKKAL (SC),BSP,0,Graduate Professional,0,0,0,13,SC,NIZAMABAD,TELANGANA,,FALSE,FALSE,Male
Y. Bal Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1827,GAJWEL,BSP,0,8th Pass,496000,150000,346000,42,GEN,MEDAK,TELANGANA,,TRUE,FALSE,Male
Yanamala Nageswara Rao Yadav,http://myneta.info/ap09/candidate.php?candidate_id=1882,NELLORE RURAL,BSP,0,Not Given,3600000,0,3600000,237,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
Yenibera Ramesh,http://myneta.info/ap09/candidate.php?candidate_id=2429,YERRAGONDAPALEM(SC),BSP,0,Graduate,50000,18000,32000,221,SC,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Arra Lingaiah,http://myneta.info/ap09/candidate.php?candidate_id=1377,SIDDIPET,Bahujan Samaj Party (Ambedkar- Pule),0,8th Pass,350000,0,350000,33,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Kondamadugu Raju,http://myneta.info/ap09/candidate.php?candidate_id=522,BHONGIR,Bahujan Samaj Party (Ambedkar- Pule),0,10th Pass,20000,0,20000,94,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
Nigulapu Linganna,http://myneta.info/ap09/candidate.php?candidate_id=218,NIRMAL,Bahujan Samaj Party (Ambedkar- Pule),0,8th Pass,10000,0,10000,9,GEN,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Chakali Sathyanarayana,http://myneta.info/ap09/candidate.php?candidate_id=1726,NARSAPUR,Bahujan Samaj Party(Ambedkar- Phule),0,Literate,100000,26000,74000,37,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Nalla Surya Prakash,http://myneta.info/ap09/candidate.php?candidate_id=1733,ZAHIRABAD (SC),Bahujan Samaj Party(Ambedkar- Phule),0,Graduate,1153200,0,1153200,38,SC,MEDAK,TELANGANA,,FALSE,FALSE,Male
C. N. Saravana,http://myneta.info/ap09/candidate.php?candidate_id=2195,TIRUPATI,Bharatiya Jan Shakti,0,10th Pass,10500,0,10500,286,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Nallapati Manga Rao,http://myneta.info/ap09/candidate.php?candidate_id=2956,PRATHIPADU (SC),Bharatiya Jan Shakti,0,Not Given,0,0,0,155,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
R. Padmanabha Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2340,PULIVENDLA,Bharatiya Jan Shakti,0,10th Pass,3553000,72000,3481000,248,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Rameswara Reddy Bandi,http://myneta.info/ap09/candidate.php?candidate_id=2371,JAMMALAMADUGU,Bharatiya Jan Shakti,0,12th Pass,1102160,272200,829960,250,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Shameem Sk.,http://myneta.info/ap09/candidate.php?candidate_id=1886,NELLORE RURAL,Bharatiya Jan Shakti,0,Illiterate,294000,0,294000,237,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Female
