candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
M.Murthy,http://myneta.info/karnataka2013/candidate.php?candidate_id=1349,PULAKESHINAGAR,IND,0,10th Pass,1337000,0,1337000,159,SC,BANGALORE,BANGALORE DIVISION,false,false,false,Male,,,,,,
M.N. Ambarish,http://myneta.info/karnataka2013/candidate.php?candidate_id=2452,MULBAGAL,CPI,0,Graduate,60000,0,60000,145,SC,KOLAR,BANGALORE DIVISION,false,false,false,Male,,,,,,
M.N.Aiyappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=976,VIRAJPET,BSRC,0,Others,2919000,0,2919000,209,GEN,KODAGU,MYSORE DIVISION,true,true,false,Male,,,,,,
M.N.Gopalkrishna,http://myneta.info/karnataka2013/candidate.php?candidate_id=667,YELAHANKA,INC,0,12th Pass,110356684,26324726,84031958,150,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
M.N.Venugopala Rao,http://myneta.info/karnataka2013/candidate.php?candidate_id=2849,MADHUGIRI,IND,0,Others,7720000,1000000,6720000,138,GEN,TUMKUR,BANGALORE DIVISION,false,true,false,Male,,,,,,
M.Nagendranayaka,http://myneta.info/karnataka2013/candidate.php?candidate_id=2615,VARUNA,IND,0,Post Graduate,186500,0,186500,219,GEN,MYSORE,MYSORE DIVISION,false,false,false,Male,,,,,,
M.Nataraj,http://myneta.info/karnataka2013/candidate.php?candidate_id=2638,KRISHNARAJA,SP,0,Post Graduate,7180054,0,7180054,216,GEN,MYSORE,MYSORE DIVISION,true,true,false,Male,,,,,,
M.P. Kumaraswamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=86,MUDIGERE,BJP,0,Post Graduate,16510000,491498,16018502,124,SC,CHICKMAGALUR,MYSORE DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=86&id2=1230,16510000,2484120,14025880,565%,PAN was missing last time
M.P.Amaresh,http://myneta.info/karnataka2013/candidate.php?candidate_id=2444,MALUR,SJP(K),0,12th Pass,2693500,0,2693500,149,GEN,KOLAR,BANGALORE DIVISION,false,false,false,Male,,,,,,
M.P.Munavar Sharif,http://myneta.info/karnataka2013/candidate.php?candidate_id=2750,RAMANAGARAM,IND,0,8th Pass,35000,0,35000,183,GEN,RAMANAGARA,BANGALORE DIVISION,true,true,false,Male,,,,,,
M.P.Munavar Shariff,http://myneta.info/karnataka2013/candidate.php?candidate_id=2540,MANDYA,IND,0,8th Pass,35000,0,35000,189,GEN,MANDYA,MYSORE DIVISION,false,false,false,Male,,,,,,
M.Palaiah,http://myneta.info/karnataka2013/candidate.php?candidate_id=2019,CHALLAKERE,IND,0,Graduate,230000,0,230000,98,ST,CHITRADURGA,BANGALORE DIVISION,false,false,false,Male,,,,,,
M.Pradeep Kumar,http://myneta.info/karnataka2013/candidate.php?candidate_id=2646,KRISHNARAJA,IND,0,Post Graduate,12780000,2545000,10235000,216,GEN,MYSORE,MYSORE DIVISION,true,true,false,Male,,,,,,
M.Premsagar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1444,HOSAKOTE,IND,0,10th Pass,5300000,0,5300000,178,GEN,BANGALORE RURAL,BANGALORE DIVISION,false,false,false,Male,,,,,,
M.Puttaswamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=2617,VARUNA,IND,0,Post Graduate,377017,0,377017,219,GEN,MYSORE,MYSORE DIVISION,false,true,false,Male,,,,,,
M.R.Krishnamurthy,http://myneta.info/karnataka2013/candidate.php?candidate_id=1073,MADHUGIRI,BSRC,0,10th Pass,3465000,52000,3413000,138,GEN,TUMKUR,BANGALORE DIVISION,false,false,false,Male,,,,,,
M.R.Muralidhar,http://myneta.info/karnataka2013/candidate.php?candidate_id=2542,MANDYA,IND,0,10th Pass,770000,0,770000,189,GEN,MANDYA,MYSORE DIVISION,false,true,false,Male,,,,,,
M.R.Vijaykumar,http://myneta.info/karnataka2013/candidate.php?candidate_id=2445,MALUR,LJP,0,Graduate Professional,734000,0,734000,149,GEN,KOLAR,BANGALORE DIVISION,true,true,false,Male,,,,,,
M.Raja,http://myneta.info/karnataka2013/candidate.php?candidate_id=1342,PULAKESHINAGAR,Ambedkar National Congress,0,8th Pass,80000,0,80000,159,SC,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
M.Rajanna,http://myneta.info/karnataka2013/candidate.php?candidate_id=152,SIDLAGHATTA,JD(S),0,Graduate,11350000,200000,11150000,142,GEN,CHIKBALLAPUR,BANGALORE DIVISION,false,true,false,Male,,,,,,
M.Raju,http://myneta.info/karnataka2013/candidate.php?candidate_id=1190,VIJAYANAGAR,IND,0,Literate,3235000,900000,2335000,167,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
M.Ramaiah,http://myneta.info/karnataka2013/candidate.php?candidate_id=2365,SHRAVANABELAGOLA,IND,0,Illiterate,0,0,0,193,GEN,HASSAN,MYSORE DIVISION,false,false,false,Male,,,,,,
M.Ramakrishna,http://myneta.info/karnataka2013/candidate.php?candidate_id=1308,K.R. PURA,IND,0,5th Pass,0,0,0,151,GEN,BANGALORE,BANGALORE DIVISION,false,false,false,Male,,,,,,
M.S Narayanaswamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=2424,KOLAR,SJP(K),0,10th Pass,40000,0,40000,148,GEN,KOLAR,BANGALORE DIVISION,false,false,false,Male,,,,,,
M.S. Anand,http://myneta.info/karnataka2013/candidate.php?candidate_id=33,KOLAR,BJP,0,Graduate,15572600,1800000,13772600,148,GEN,KOLAR,BANGALORE DIVISION,true,true,false,Male,,,,,,
M.S. Shashikumar,http://myneta.info/karnataka2013/candidate.php?candidate_id=2569,MALAVALLI,IND,0,10th Pass,155000,0,155000,186,SC,MANDYA,MYSORE DIVISION,false,false,false,Male,,,,,,
M.S.Balaji,http://myneta.info/karnataka2013/candidate.php?candidate_id=2647,KRISHNARAJA,IND,0,10th Pass,20640000,0,20640000,216,GEN,MYSORE,MYSORE DIVISION,false,false,false,Male,,,,,,
M.S.Govardhana,http://myneta.info/karnataka2013/candidate.php?candidate_id=2536,MANDYA,IND,0,12th Pass,10000,0,10000,189,GEN,MANDYA,MYSORE DIVISION,false,false,false,Male,,,,,,
M.S.Somalingappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=253,SIRAGUPPA,BJP,1,12th Pass,9523424,4900000,4623424,92,ST,BELLARY,GULBARGA REGION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=253&id2=391,9523424,1627918,7895506,485%,PAN was missing last time
M.S.Vandal,http://myneta.info/karnataka2013/candidate.php?candidate_id=780,INDI,BSRC,0,Graduate,8060050,100000,7960050,32,GEN,BIJAPUR,BELGAUM DIVISION,false,true,false,Male,,,,,,
M.Sathish Reddy,http://myneta.info/karnataka2013/candidate.php?candidate_id=430,BOMMANAHALLI,BJP,0,10th Pass,418115121,59800000,358315121,175,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=430&id2=116,418115121,158850986,259264135,163%,
M.Shivaram (Mulluru),http://myneta.info/karnataka2013/candidate.php?candidate_id=2591,NANJANGUD,IND,0,Graduate,26483244,4239000,22244244,214,SC,MYSORE,MYSORE DIVISION,true,true,false,Male,,,,,,
M.Somashekar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1908,CHIKKABALLAPUR,BSP,0,12th Pass,1285000,250000,1035000,141,GEN,CHIKBALLAPUR,BANGALORE DIVISION,false,true,false,Male,,,,,,
M.Srikanth,http://myneta.info/karnataka2013/candidate.php?candidate_id=1054,SHIMOGA,JD(S),0,8th Pass,9806105,266188,9539917,113,GEN,SHIMOGA,BANGALORE DIVISION,true,true,false,Male,,,,,,
M.Srinivas,http://myneta.info/karnataka2013/candidate.php?candidate_id=388,RAJARAJESHWARINAGAR,BJP,0,10th Pass,320825908,18297761,302528147,154,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=388&id2=206,320825908,149080000,171745908,115%,Age Difference=71 PAN is Different
M.T.Krishnappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2881,TURUVEKERE,IND,0,10th Pass,810000,0,810000,130,GEN,TUMKUR,BANGALORE DIVISION,false,false,false,Male,,,,,,
M.T.Ravikumar,http://myneta.info/karnataka2013/candidate.php?candidate_id=2761,MAGADI,IND,0,5th Pass,1000,0,1000,182,GEN,RAMANAGARA,BANGALORE DIVISION,false,true,false,Male,,,,,,
M.V. Srinivasa Mithra,http://myneta.info/karnataka2013/candidate.php?candidate_id=2655,CHAMARAJA,HND,0,10th Pass,2332293,46000,2286293,217,GEN,MYSORE,MYSORE DIVISION,true,false,false,Male,,,,,,
M.V.Anjaneya,http://myneta.info/karnataka2013/candidate.php?candidate_id=2062,JAGALUR,JD(U),0,Graduate Professional,9235000,150000,9085000,103,ST,DAVANAGERE,BANGALORE DIVISION,true,true,false,Male,,,,,,
M.V.Veerabhadraiah,http://myneta.info/karnataka2013/candidate.php?candidate_id=1137,MADHUGIRI,JD(S),0,Post Graduate,48536579,933000,47603579,138,GEN,TUMKUR,BANGALORE DIVISION,true,true,false,Male,,,,,,
M.Venkatesh (M.V. Sir),http://myneta.info/karnataka2013/candidate.php?candidate_id=1915,CHIKKABALLAPUR,IND,0,Post Graduate,1867000,70000,1797000,141,GEN,CHIKBALLAPUR,BANGALORE DIVISION,true,true,false,Male,,,,,,
M.Venkatesha,http://myneta.info/karnataka2013/candidate.php?candidate_id=1243,HEBBAL,BPP,0,Post Graduate,3382287,0,3382287,158,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
M.Y.T.Muneer,http://myneta.info/karnataka2013/candidate.php?candidate_id=1999,HIRIYUR,IND,0,10th Pass,0,0,0,100,GEN,CHITRADURGA,BANGALORE DIVISION,false,false,false,Male,,,,,,
M.Yogesh,http://myneta.info/karnataka2013/candidate.php?candidate_id=2772,CHANNAPATNA,IND,0,Graduate,25500,0,25500,185,GEN,RAMANAGARA,BANGALORE DIVISION,false,false,false,Male,,,,,,
Maasthi Zakir Ali  Khan,http://myneta.info/karnataka2013/candidate.php?candidate_id=1170,JAYANAGAR,IND,0,12th Pass,14735000,1880575,12854425,173,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Madan Gangappa Hittanagi,http://myneta.info/karnataka2013/candidate.php?candidate_id=2407,SHIGGAON,IND,0,12th Pass,106200,25000,81200,83,GEN,HAVERI,BELGAUM DIVISION,false,false,false,Male,,,,,,
Madangopal Nayak,http://myneta.info/karnataka2013/candidate.php?candidate_id=918,SHORAPUR,BJP,0,Graduate,29192643,1501435,27691208,36,ST,YADGIR,GULBARGA REGION,true,true,false,Male,,,,,,
Madappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2600,T. NARASIPUR,IND,0,Post Graduate,13705300,225000,13480300,220,SC,MYSORE,MYSORE DIVISION,true,true,false,Male,,,,,,
Madar. Lakshmappa. Bheemappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=1425,BILGI,IND,0,Literate,35200,0,35200,22,GEN,BAGALKOT,BELGAUM DIVISION,false,false,false,Male,,,,,,
Madhav Venkatesh  Kulakarni,http://myneta.info/karnataka2013/candidate.php?candidate_id=1541,BAILAHONGAL,IND,0,10th Pass,534172,0,534172,16,GEN,BELGAUM,BELGAUM DIVISION,false,true,false,Male,,,,,,
Madhu G. Madegowda,http://myneta.info/karnataka2013/candidate.php?candidate_id=552,MADDUR,INC,0,Post Graduate,36900000,500000,36400000,187,GEN,MANDYA,MYSORE DIVISION,true,true,false,Male,,,,,,
Madhunaik .L,http://myneta.info/karnataka2013/candidate.php?candidate_id=247,HADAGALI,KJP,0,Graduate Professional,3293000,800000,2493000,88,SC,BELLARY,GULBARGA REGION,true,true,false,Male,,,,,,
Madletappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2905,PAVAGADA,IND,0,Not Given,0,0,0,137,SC,TUMKUR,BANGALORE DIVISION,false,false,false,Male,,,,,,
Magdum Gousmohiuddin Ismail Magdum,http://myneta.info/karnataka2013/candidate.php?candidate_id=1566,BELGAUM UTTAR,HJP,1,10th Pass,2090000,829270,1260730,11,GEN,BELGAUM,BELGAUM DIVISION,false,false,true,Male,,,,,,
Mahabala Shetty Bhagamandla,http://myneta.info/karnataka2013/candidate.php?candidate_id=2029,MANGALORE CITY NORTH,IND,0,5th Pass,6860125,1500000,5360125,202,GEN,DAKSHINA KANNADA,MYSORE DIVISION,false,false,false,Male,,,,,,
"Mahabaleshwar Ramakrishna Bhat,Madguni",http://myneta.info/karnataka2013/candidate.php?candidate_id=2965,KUMTA,IND,0,Graduate,1003000,0,1003000,78,GEN,UTTARA KANNADA,BELGAUM DIVISION,false,false,false,Male,,,,,,
Mahabubsab Moulasab Nadaf,http://myneta.info/karnataka2013/candidate.php?candidate_id=1163,TERDAL,JD(U),0,Graduate,714438,680000,34438,20,GEN,BAGALKOT,BELGAUM DIVISION,false,true,false,Male,,,,,,
Mahadev H Chalavadi,http://myneta.info/karnataka2013/candidate.php?candidate_id=2212,GADAG,BSP,0,10th Pass,300000,15000,285000,66,GEN,GADAG,BELGAUM DIVISION,false,false,false,Male,,,,,,
Mahadeva Swamy B.M,http://myneta.info/karnataka2013/candidate.php?candidate_id=1491,YESHWANTHAPURA,Bharatiya Dr. B.R. Ambedkar Janata Party,0,12th Pass,779000,586200,192800,153,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Mahadevaiah,http://myneta.info/karnataka2013/candidate.php?candidate_id=2634,CHAMUNDESHWARI,IND,0,Graduate,1998000,0,1998000,215,GEN,MYSORE,MYSORE DIVISION,true,true,false,Male,,,,,,
Mahadevappa Gouda,http://myneta.info/karnataka2013/candidate.php?candidate_id=370,MASKI,KJP,0,Post Graduate,204000,0,204000,59,ST,RAICHUR,GULBARGA REGION,true,true,false,Male,,,,,,
Mahadevappa. N.,http://myneta.info/karnataka2013/candidate.php?candidate_id=2845,MADHUGIRI,IND,0,Graduate,103000,21000,82000,138,GEN,TUMKUR,BANGALORE DIVISION,false,false,false,Male,,,,,,
Mahadevaswamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=1867,CHAMARAJANAGAR,IND,0,10th Pass,12992000,0,12992000,223,GEN,CHAMARAJANAGAR,MYSORE DIVISION,false,false,false,Male,,,,,,
Mahadevaswamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=1018,KRISHNARAJANAGARA,BSRC,0,Graduate Professional,1790000,0,1790000,211,GEN,MYSORE,MYSORE DIVISION,false,false,false,Male,,,,,,
Mahadevaswamy.C.M.,http://myneta.info/karnataka2013/candidate.php?candidate_id=1851,HANUR,IND,0,Graduate Professional,1070000,90000,980000,221,GEN,CHAMARAJANAGAR,MYSORE DIVISION,false,false,false,Male,,,,,,
Mahagundappa Pattanashetti,http://myneta.info/karnataka2013/candidate.php?candidate_id=650,BADAMI,BJP,0,Graduate,37131118,2312044,34819074,23,GEN,BAGALKOT,BELGAUM DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=650&id2=1,37131118,14908835,22222283,149%,
Mahamad Ali (Baba Saheb),http://myneta.info/karnataka2013/candidate.php?candidate_id=2301,SEDAM,IND,0,Literate,30000,0,30000,41,GEN,GULBARGA,GULBARGA REGION,false,true,false,Male,,,,,,
Mahamad Apsar Pasha,http://myneta.info/karnataka2013/candidate.php?candidate_id=2759,MAGADI,IND,0,5th Pass,5403374,1121631,4281743,182,GEN,RAMANAGARA,BANGALORE DIVISION,false,false,false,Male,,,,,,
Mahamad Fayaz Ahamad,http://myneta.info/karnataka2013/candidate.php?candidate_id=2790,SHIMOGA,IND,0,Illiterate,1300000,0,1300000,113,GEN,SHIMOGA,BANGALORE DIVISION,true,true,false,Male,,,,,,
Mahamd Jakeer Husen (Badebahi),http://myneta.info/karnataka2013/candidate.php?candidate_id=2272,GULBARGA DAKSHIN,IND,0,5th Pass,100000,0,100000,44,GEN,GULBARGA,GULBARGA REGION,false,false,false,Male,,,,,,
Mahammadrafiq Rajesab  Gurikar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1807,BIJAPUR CITY,SDPI,0,Others,305000,0,305000,30,GEN,BIJAPUR,BELGAUM DIVISION,false,false,false,Male,,,,,,
Mahammed  Akram Hasan,http://myneta.info/karnataka2013/candidate.php?candidate_id=2042,MANGALORE,SDPI,0,Graduate,8811000,2547000,6264000,204,GEN,DAKSHINA KANNADA,MYSORE DIVISION,true,true,false,Male,,,,,,
Mahammed  Haneef,http://myneta.info/karnataka2013/candidate.php?candidate_id=2051,MANGALORE,IND,1,5th Pass,586300,22000,564300,204,GEN,DAKSHINA KANNADA,MYSORE DIVISION,false,false,true,Male,,,,,,
Mahantappa Sabanna Goudar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1582,ARABHAVI,IND,0,10th Pass,4525806,280000,4245806,8,GEN,BELGAUM,BELGAUM DIVISION,false,true,false,Male,,,,,,
Mahantesh Bhimanna  Naikodi,http://myneta.info/karnataka2013/candidate.php?candidate_id=1841,SINDGI,IND,0,5th Pass,255500,0,255500,33,GEN,BIJAPUR,BELGAUM DIVISION,false,false,false,Male,,,,,,
Mahantesh Krishna Hotakar,http://myneta.info/karnataka2013/candidate.php?candidate_id=3018,KITTUR,IND,0,8th Pass,950526,30000,920526,15,GEN,BELGAUM,BELGAUM DIVISION,false,false,false,Male,,,,,,
Mahantesh Mamadapur,http://myneta.info/karnataka2013/candidate.php?candidate_id=651,BADAMI,JD(S),0,12th Pass,67913500,11295000,56618500,23,GEN,BAGALKOT,BELGAUM DIVISION,true,false,false,Male,,,,,,
Mahar Pasha,http://myneta.info/karnataka2013/candidate.php?candidate_id=2425,KOLAR,SP,0,10th Pass,10000,0,10000,148,GEN,KOLAR,BANGALORE DIVISION,false,false,false,Male,,,,,,
Mahboob Shariff,http://myneta.info/karnataka2013/candidate.php?candidate_id=1260,SARVAGNANAGAR,SDPI,3,10th Pass,4226663,0,4226663,160,GEN,BANGALORE,BANGALORE DIVISION,true,true,true,Male,,,,,,
Mahendra D Deshpande,http://myneta.info/karnataka2013/candidate.php?candidate_id=1564,BELGAUM UTTAR,BSP,0,Graduate Professional,59253000,700000,58553000,11,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Mahendra Tammannavar,http://myneta.info/karnataka2013/candidate.php?candidate_id=60,KUDACHI,BJP,0,Graduate,41094918,707550,40387368,5,SC,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Mahendra.S.D,http://myneta.info/karnataka2013/candidate.php?candidate_id=1130,VARUNA,BJP,0,12th Pass,7884304,0,7884304,219,GEN,MYSORE,MYSORE DIVISION,true,true,false,Male,,,,,,
Mahesh Basappa Nandihal,http://myneta.info/karnataka2013/candidate.php?candidate_id=1424,BILGI,IND,1,Graduate,2244300,684000,1560300,22,GEN,BAGALKOT,BELGAUM DIVISION,false,true,true,Male,,,,,,
Mahesh Iranagaud Kumathalli,http://myneta.info/karnataka2013/candidate.php?candidate_id=692,ATHANI,INC,0,Graduate,94521471,100000,94421471,3,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Mahesh Kashi,http://myneta.info/karnataka2013/candidate.php?candidate_id=2305,CHITTAPUR,IND,0,Graduate,10000,0,10000,40,SC,GULBARGA,GULBARGA REGION,false,true,false,Male,,,,,,
Mahesh Nalwad,http://myneta.info/karnataka2013/candidate.php?candidate_id=900,HUBLI-DHARWAD-CENTRAL,INC,0,Post Graduate,47460845,11362000,36098845,73,GEN,DHARWAD,BELGAUM DIVISION,true,true,false,Male,,,,,,
Mahesh Ningappa Hudali,http://myneta.info/karnataka2013/candidate.php?candidate_id=3019,KITTUR,IND,0,Graduate Professional,10109774,2800000,7309774,15,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Mahesh P.,http://myneta.info/karnataka2013/candidate.php?candidate_id=670,YELAHANKA,BSRC,0,Graduate,4500000,0,4500000,150,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Mahesh. R,http://myneta.info/karnataka2013/candidate.php?candidate_id=1383,GOVINDARAJANAGAR,IND,0,Graduate Professional,15256000,2850000,12406000,166,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Mahesh.M. Hoskoppa,http://myneta.info/karnataka2013/candidate.php?candidate_id=425,YELLAPUR,KJP,0,10th Pass,3198657,32980,3165677,81,GEN,UTTARA KANNADA,BELGAUM DIVISION,false,false,false,Male,,,,,,
Maheshkumar Rathod,http://myneta.info/karnataka2013/candidate.php?candidate_id=2308,JEVARGI,CPI,0,Post Graduate,514867,49850,465017,35,GEN,GULBARGA,GULBARGA REGION,false,false,false,Male,,,,,,
Mahiboob Shamsuddin Halli,http://myneta.info/karnataka2013/candidate.php?candidate_id=1772,MUDDEBIHAL,IND,0,Graduate Professional,913945,0,913945,26,GEN,BIJAPUR,BELGAUM DIVISION,false,false,false,Male,,,,,,
Maibubsab Mahmadsab  Sangtras,http://myneta.info/karnataka2013/candidate.php?candidate_id=1412,TERDAL,IND,0,Illiterate,1300000,0,1300000,20,GEN,BAGALKOT,BELGAUM DIVISION,false,false,false,Male,,,,,,
Majeed Ahmed,http://myneta.info/karnataka2013/candidate.php?candidate_id=2662,CHAMARAJA,IND,0,5th Pass,313000,0,313000,217,GEN,MYSORE,MYSORE DIVISION,true,true,false,Male,,,,,,
Makabul Rajesab  Sayyad,http://myneta.info/karnataka2013/candidate.php?candidate_id=1417,JAMKHANDI,IND,0,Post Graduate,1300000,0,1300000,21,GEN,BAGALKOT,BELGAUM DIVISION,false,false,false,Male,,,,,,
Makbul S Bagawan,http://myneta.info/karnataka2013/candidate.php?candidate_id=776,BIJAPUR CITY,INC,0,Graduate Professional,15796527,5002479,10794048,30,GEN,BIJAPUR,BELGAUM DIVISION,true,true,false,Male,,,,,,
Malaji Motilalasa Vasusa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2226,RON,SK,0,5th Pass,2200000,20000,2180000,67,GEN,GADAG,BELGAUM DIVISION,false,true,false,Male,,,,,,
Malakendragouda Patil,http://myneta.info/karnataka2013/candidate.php?candidate_id=768,MUDDEBIHAL,BJP,0,Graduate,13836857,525000,13311857,26,GEN,BIJAPUR,BELGAUM DIVISION,false,true,false,Male,,,,,,
Malikayya Venkayya  Guttedar,http://myneta.info/karnataka2013/candidate.php?candidate_id=434,AFZALPUR,INC,0,Graduate,38339261,1400000,36939261,34,GEN,GULBARGA,GULBARGA REGION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=434&id2=505,38339261,21246000,17093261,80%,
Mallamma Biradar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1714,BASAVAKALYAN,IND,0,Illiterate,221000,0,221000,47,GEN,BIDAR,GULBARGA REGION,false,false,false,Female,,,,,,
Mallappa Bangari,http://myneta.info/karnataka2013/candidate.php?candidate_id=2733,MANVI,BSP,0,5th Pass,1767800,0,1767800,55,ST,RAICHUR,GULBARGA REGION,false,false,false,Male,,,,,,
Mallappa Channaveerappa Managuli,http://myneta.info/karnataka2013/candidate.php?candidate_id=783,SINDGI,JD(S),0,10th Pass,68025142,4497653,63527489,33,GEN,BIJAPUR,BELGAUM DIVISION,true,true,false,Male,,,,,,
Mallappa Harijana,http://myneta.info/karnataka2013/candidate.php?candidate_id=81,HAVERI,BJP,0,Doctorate,6729333,1480000,5249333,84,SC,HAVERI,BELGAUM DIVISION,true,true,false,Male,,,,,,
Mallappa Hirappa Talawar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1806,BIJAPUR CITY,SUCI(C),0,Post Graduate,500,0,500,30,GEN,BIJAPUR,BELGAUM DIVISION,false,false,false,Male,,,,,,
Mallappa. M. Solapur,http://myneta.info/karnataka2013/candidate.php?candidate_id=2234,AFZALPUR,IND,0,12th Pass,1021000,250000,771000,34,GEN,GULBARGA,GULBARGA REGION,false,true,false,Male,,,,,,
Mallesh Ramappa Kasturi,http://myneta.info/karnataka2013/candidate.php?candidate_id=1594,KUDACHI,BSP,0,Graduate Professional,1274218,0,1274218,5,SC,BELGAUM,BELGAUM DIVISION,false,false,false,Male,,,,,,
Mallikarjun,http://myneta.info/karnataka2013/candidate.php?candidate_id=1707,BASAVAKALYAN,NPP,0,8th Pass,1335000,0,1335000,47,GEN,BIDAR,GULBARGA REGION,false,false,false,Male,,,,,,
Mallikarjun Gajre,http://myneta.info/karnataka2013/candidate.php?candidate_id=447,CHINCHOLI,JD(S),0,10th Pass,6903492,18200000,-11296508,42,SC,GULBARGA,GULBARGA REGION,true,true,false,Male,,,,,,
Mallikarjun Kallappa Budihal,http://myneta.info/karnataka2013/candidate.php?candidate_id=2227,RON,IND,0,12th Pass,12725461,1833637,10891824,67,GEN,GADAG,BELGAUM DIVISION,true,true,false,Male,,,,,,
Mallikarjun M. Kantimani,http://myneta.info/karnataka2013/candidate.php?candidate_id=2992,GURMITKAL,IND,0,Graduate Professional,3698000,0,3698000,39,GEN,YADGIR,GULBARGA REGION,false,false,false,Male,,,,,,
Mallikarjun Sidramappa  Khuba,http://myneta.info/karnataka2013/candidate.php?candidate_id=756,BASAVAKALYAN,JD(S),4,10th Pass,110543029,37172378,73370651,47,GEN,BIDAR,GULBARGA REGION,true,true,true,Male,,,,,,
Mallikarjuna Swamy. K.M.,http://myneta.info/karnataka2013/candidate.php?candidate_id=2124,MAYAKONDA,IND,0,Post Graduate,3690000,960000,2730000,108,SC,DAVANAGERE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Mallikarjunaiah,http://myneta.info/karnataka2013/candidate.php?candidate_id=2738,KANAKAPURA,BSP,0,8th Pass,2046000,0,2046000,184,GEN,RAMANAGARA,BANGALORE DIVISION,false,true,false,Male,,,,,,
Mallikarjungouda B Sankanagoudra,http://myneta.info/karnataka2013/candidate.php?candidate_id=2228,RON,IND,0,5th Pass,2750000,0,2750000,67,GEN,GADAG,BELGAUM DIVISION,false,false,false,Male,,,,,,
Mallyadi Shivarama Shetty,http://myneta.info/karnataka2013/candidate.php?candidate_id=461,KUNDAPUR,INC,0,10th Pass,15234428,107307,15127121,119,GEN,UDUPI,MYSORE DIVISION,true,true,false,Male,,,,,,
Malpe Narasinh Vankatesh Bhat,http://myneta.info/karnataka2013/candidate.php?candidate_id=1557,BELGAUM RURAL,IND,0,10th Pass,277000,0,277000,13,GEN,BELGAUM,BELGAUM DIVISION,false,false,false,Male,,,,,,
Malti A.Saksena,http://myneta.info/karnataka2013/candidate.php?candidate_id=1559,BELGAUM DAKSHIN,BSP,0,8th Pass,1800000,500000,1300000,12,GEN,BELGAUM,BELGAUM DIVISION,false,true,false,Female,,,,,,
Mamatha. K.B.,http://myneta.info/karnataka2013/candidate.php?candidate_id=2009,CHITRADURGA,SP,0,Graduate,525000,0,525000,99,GEN,CHITRADURGA,BANGALORE DIVISION,false,true,false,Female,,,,,,
Manakur. Maruti. Rangappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2391,HIREKERUR,IND,0,Graduate Professional,3195000,50000,3145000,86,GEN,HAVERI,BELGAUM DIVISION,true,true,false,Male,,,,,,
