candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Ravishankar Sai,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=417,PATHALGAON,BSP,0,Graduate Professional,12281000,1231000,11050000,14,ST,JASHPUR,NOTHERN HILLS,true,true,false,Male,,,,,,
Ravishankar Shukla,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=116,JAGDALPUR,IND,0,8th Pass,2600000,0,2600000,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,false,true,false,Male,,,,,,
Rayees Fazil,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1160,RAIPUR CITY SOUTH,BSP,0,12th Pass,1892000,0,1892000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Rekhlal Sinha,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=728,KURUD,CSM,0,10th Pass,4440000,15000,4425000,57,GEN,DHAMTARI,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Renuka Singh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=777,PREMNAGAR,BJP,1,12th Pass,15660407,1855028,13805379,4,GEN,SURAJPUR,NOTHERN HILLS,true,true,false,Female,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=777&id2=329,15660407,6851880,8808527,129%,Age Difference=3
Resham Lal Bhardwaj,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=764,JAIJAIPUR,IND,0,Post Graduate,10699580,8581,10690999,37,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Resham Lal Jogi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1118,BHATAPARA,IND,0,Literate,362628,8000,354628,46,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Reshamlal Kurre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1050,PAMGARH,Bharatiya Pichda Dal,0,Graduate Professional,10334147,0,10334147,38,SC,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Rewashankar Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1007,BELTARA,IND,0,12th Pass,1054600,0,1054600,31,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Rewati Dhruw,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=724,SIHAWA,Bhartiya Shakti Chetna Party,0,5th Pass,3963584,0,3963584,56,ST,DHAMTARI,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Rikhi Ram Churendra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=717,DONDI LOHARA,SP,0,12th Pass,199700,0,199700,60,ST,BALOD,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Rikhi Ram Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=217,SANJARI BALOD,BSP,0,8th Pass,4781588,400000,4381588,59,GEN,BALOD,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Ritesh Vaidya,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=400,RAIGARH,SHS,0,Graduate Professional,157278,0,157278,16,GEN,RAIGARH,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Rohit Kumar Nishad,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=289,SANJARI BALOD,IND,0,5th Pass,302000,150000,152000,59,GEN,BALOD,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Rohit Kumar Sai,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=532,KUNKURI,BJP,0,Post Graduate,4540663,300000,4240663,13,ST,JASHPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Rohit Sinha,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=658,BEMETARA,NPP,0,8th Pass,265000,50000,215000,69,GEN,BEMETARA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Rohitdas Chouhan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1054,SARAIPALI,IND,0,10th Pass,31500,0,31500,39,SC,MAHASAMUND,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Roshan Lal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=857,RAIGARH,BJP,0,Post Graduate,11637351,7232806,4404545,16,GEN,RAIGARH,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Rudra Kumar Guru,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1183,ARANG,INC,0,Graduate,15615017,0,15615017,52,SC,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Rupesh Kumar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1087,KASDOL,IND,0,8th Pass,212000,0,212000,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Rupkumari Choudhary,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=277,BASNA,BJP,0,10th Pass,24348505,65382,24283123,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Rupsan Ram,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=852,PATHALGAON,CPI,1,12th Pass,111000,0,111000,14,ST,JASHPUR,NOTHERN HILLS,false,false,true,Male,,,,,,
S.K.Mitra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=885,DURG-RURAL,SP,0,Graduate,22073726,3126000,18947726,63,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Saavla Ram Dahre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=706,AHIWARA,BJP,0,Post Graduate,10361312,3008744,7352568,67,SC,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Sadeek Husain,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=949,DHAMTARI,SP,0,10th Pass,413094,0,413094,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Safed Lal Das,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=275,SARAIPALI,BSP,0,8th Pass,2587600,0,2587600,39,SC,MAHASAMUND,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Sahasram Karsh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=756,SAKTI,BSP,1,5th Pass,840000,71668,768332,35,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,false,true,Male,,,,,,
Sahdeo Lal Satnami,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=755,SAKTI,Bahujan Samaj Mukti Morcha,0,Post Graduate,3541861,633000,2908861,35,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Sajal Ram Pawle,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=820,LUNDRA,IND,0,8th Pass,350000,0,350000,9,ST,SURGUJA,NOTHERN HILLS,false,false,false,Male,,,,,,
Salim Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=988,BILASPUR,Bharatiya Sadbhavna Samaj Party,1,10th Pass,665000,0,665000,30,GEN,BILASPUR,CHHATTISGARH PLAINS,false,true,true,Male,,,,,,
Samaru Lal Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=286,BASNA,BSP,0,Graduate Professional,6487000,100000,6387000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Sameera Paikra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=915,MARWAHI,BJP,0,Post Graduate,5115391,195000,4920391,24,ST,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Female,,,,,,
Sanam Kumar Jangre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=366,BILAIGARH,BJP,0,10th Pass,3132000,150000,2982000,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Sanat Kumar Gupta,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=719,GUNDERDEHI,SP,0,5th Pass,21760500,823000,20937500,61,GEN,BALOD,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Sanat Kumar Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=620,LORMI,IND,0,Literate,100760,0,100760,26,GEN,MUNGELI,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Sanjay Dubey,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1162,RAIPUR CITY SOUTH,IND,0,10th Pass,549000,0,549000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Sanjay Kodopi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=109,KANKER,BJP,0,12th Pass,5233875,0,5233875,81,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,true,true,false,Male,,,,,,
Sanjay Nag,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1156,RAIPUR CITY NORTH,SHS,0,8th Pass,884000,0,884000,50,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Sanjay Singh Chauhan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1003,BELTARA,NCP,1,12th Pass,1241000,0,1241000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Sanjay Singh Kamro,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=500,BAIKUNTHPUR,GGP,1,Others,268005,0,268005,3,GEN,KORIA,NOTHERN HILLS,false,false,false,Male,,,,,,
Sanjeev Dongare,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=123,DONGARGARH,GGP,0,Post Graduate,6737409,0,6737409,74,SC,RAJNANDGAON,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Sanju Sen,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=453,RAIPUR CITY NORTH,CSM,0,12th Pass,1081565,590000,491565,50,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Sant Kumar Pradhan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=287,MAHASAMUND,BSP,0,Not Given,2166000,25000,2141000,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Santan Lal Ratre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=435,AKALTARA,BSP,0,Post Graduate,8637397,996000,7641397,33,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Santaru Ram Banjare,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1117,BHATAPARA,IND,0,Literate,7264355,2700000,4564355,46,GEN,BALODABAZAR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Santelal Bare,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1247,KOTA,IND,0,10th Pass,85200,0,85200,25,GEN,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Santkumar Sonvansi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1225,BHARATPUR-SONHAT,SHS,0,10th Pass,20000,500000,-480000,1,ST,KORIA,NOTHERN HILLS,false,false,false,Male,,,,,,
Santosh Bafna,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=41,JAGDALPUR,BJP,0,Post Graduate,21686711,6998996,14687715,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=41&id2=7,21686711,8932897,12753814,143%,
Santosh Dahariya,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1176,RAIPUR CITY SOUTH,IND,0,12th Pass,30000,0,30000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Santosh Dahriya,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=660,NAWAGARH,IND,0,12th Pass,371500,0,371500,70,SC,BEMETARA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Santosh Jaiswal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=329,LORMI,BSP,1,12th Pass,9986400,125000,9861400,26,GEN,MUNGELI,CHHATTISGARH PLAINS,false,false,true,Male,,,,,,
Santosh Koushik,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=583,TAKHATPUR,BSP,0,Post Graduate,27292846,1351940,25940906,28,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Santosh Kumar Pandey,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=487,DURG CITY,SHS,1,Graduate,1508574,11500,1497074,64,GEN,DURG,CHHATTISGARH PLAINS,false,true,true,Male,,,,,,
Santosh Kumar Patil,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=653,BEMETARA,SP,0,10th Pass,320500,0,320500,69,GEN,BEMETARA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Santosh Kumar Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1006,BELTARA,CSM,0,Post Graduate,11633142,0,11633142,31,GEN,BILASPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Santosh Kumar Verma,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=947,DHAMTARI,IND,0,Post Graduate,3175031,426813,2748218,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Santosh Kumar Yadaw,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=428,KATGHORA,GGP,0,8th Pass,1310000,0,1310000,22,GEN,KORBA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Santosh Markande,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=90,DONGARGARH,BSP,0,12th Pass,720168,0,720168,74,SC,RAJNANDGAON,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Santosh Punem,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=63,BIJAPUR,IND,0,10th Pass,763000,0,763000,89,ST,BIJAPUR,BASTAR PLATEAU,false,true,false,Male,,,,,,
Santosh Singh Thakur,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=999,BELTARA,IND,0,12th Pass,6604525,100000,6504525,31,GEN,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Santosh Upadhyay,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=737,RAJIM,BJP,1,12th Pass,22557965,701949,21856016,54,GEN,GARIABAND,CHHATTISGARH PLAINS,true,true,true,Male,,,,,,
Santram Mashram,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=623,LORMI,IND,0,Literate,649067,0,649067,26,GEN,MUNGELI,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Santram Netam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=11,KESHKAL,INC,0,Post Graduate,7636600,0,7636600,82,ST,KONDAGAON,BASTAR PLATEAU,false,true,false,Male,,,,,,
Sarasram Giri,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1084,KASDOL,IND,0,Not Given,1670000,23900,1646100,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Sarhul Bhagat,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=531,JASHPUR,INC,1,10th Pass,8290000,2900000,5390000,12,ST,JASHPUR,NOTHERN HILLS,true,true,false,Male,,,,,,
Sarita Gonde,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=545,SARANGARH,Bahujan Samaj Mukti Morcha,1,Post Graduate,87200,0,87200,17,SC,RAIGARH,CHHATTISGARH PLAINS,false,false,true,Female,,,,,,
Sarju Prasad Xess,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=823,LUNDRA,CSM,0,12th Pass,485000,0,485000,9,ST,SURGUJA,NOTHERN HILLS,false,false,false,Male,,,,,,
Sarju Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1193,ABHANPUR,CPI(ML),1,10th Pass,136948,3088,133860,53,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,true,Male,,,,,,
Saroja Rathore,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=752,SAKTI,INC,0,8th Pass,10626206,888875,9737331,35,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,true,true,false,Female,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=752&id2=69,10626206,3231893,7394313,229%,
Sarojani Banjare,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=59,DONGARGARH,BJP,0,Graduate,3642976,50557,3592419,74,SC,RAJNANDGAON,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Sarojani Lahare,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=630,MUNGELI,NPP,0,8th Pass,16200,0,16200,27,SC,MUNGELI,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Sataynarayan Paswan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=685,DURG CITY,Rashtriya Adivasi Bahujan Party,0,10th Pass,55000,0,55000,64,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Satish Jaggi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=212,KHALLARI,NCP,0,Graduate,24951129,12401816,12549313,41,GEN,MAHASAMUND,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Satish Kumar Dhiwar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1066,KHALLARI,IND,0,Graduate,27000,0,27000,41,GEN,MAHASAMUND,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Satish Kumar Latiya,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=52,BHANUPRATAPPUR,BJP,0,Post Graduate,1043956,24500,1019456,80,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,true,true,false,Male,,,,,,
Satkumar Chandra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=754,SAKTI,LJP,1,12th Pass,5067000,0,5067000,35,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Satman Sai,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=849,KUNKURI,Chhattisgarh Samaj Party,0,Graduate,104400,20000,84400,13,ST,JASHPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Satyanarayan Sharma,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=449,RAIPUR RURAL,INC,1,12th Pass,43299985,905940,42394045,48,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Satyanarayan Sonvani,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=647,SAJA,Bharatiya Bahujan Party,0,10th Pass,25701646,0,25701646,68,GEN,DURG,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Satyaprakash Baudh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1209,PANDARIYA,IND,0,Post Graduate,1881113,0,1881113,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Seeta Ramaiya Naidu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=692,BHILAI NAGAR,BSP,0,12th Pass,6416656,0,6416656,65,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Seva Ram Porte,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=829,AMBIKAPUR,GGP,0,Not Given,8772233,0,8772233,10,GEN,SURGUJA,NOTHERN HILLS,false,true,false,Male,,,,,,
Sevakram Netam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=36,KESHKAL,BJP,0,Post Graduate,9814879,2497056,7317823,82,ST,KONDAGAON,BASTAR PLATEAU,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=36&id2=1,9814879,782740,9032139,1154%,PAN was missing last time
Shaikh Nasim Quraishi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=15,JAGDALPUR,CPI,0,12th Pass,1317000,0,1317000,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,false,false,false,Male,,,,,,
Shailendra Kumar Banjare,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1185,ARANG,Shakti Sena,0,Post Graduate,50600000,0,50600000,52,SC,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Shailendra Kumar Banjare,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1230,AHIWARA,Shakti Sena,0,Post Graduate,50600000,0,50600000,67,SC,DURG,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Shailesh Engeneer,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=871,DHARAMJAIGARH,SP,0,Others,140000,0,140000,19,ST,RAIGARH,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Shakrajit Naik,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=541,RAIGARH,INC,0,Doctorate,27025571,1859428,25166143,16,GEN,RAIGARH,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Shakuntala,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=709,AHIWARA,IND,0,Graduate,28604768,1578000,27026768,67,SC,DURG,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Shambhu Prasad Soni,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=117,JAGDALPUR,CPI(ML),0,5th Pass,1545000,1130000,415000,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,false,false,false,Male,,,,,,
Shamsher Ali,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1161,RAIPUR CITY SOUTH,IND,0,12th Pass,1071510,0,1071510,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Shamu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=186,JAGDALPUR,IND,0,8th Pass,260868,0,260868,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,false,false,false,Male,,,,,,
Shamu Kashyap,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=118,JAGDALPUR,INC,0,12th Pass,1321437,71000,1250437,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,false,false,false,Male,,,,,,
Shamu Kashyap,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=187,JAGDALPUR,IND,0,Literate,85000,0,85000,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,false,false,false,Male,,,,,,
Shankar Baghel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=183,JAGDALPUR,IND,0,12th Pass,1358000,0,1358000,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,false,false,false,Male,,,,,,
Shankar Lal Dhruwa,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=10,KANKER,INC,0,Post Graduate,9896669,18078,9878591,81,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,false,false,false,Male,,,,,,
Shankar Lal Rajak,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=569,KATGHORA,IND,2,Literate,3767109,1224504,2542605,22,GEN,KORBA,CHHATTISGARH PLAINS,true,true,true,Male,,,,,,
Shankar Pratap Singh Orkera,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=800,PRATAPPUR,BSP,1,12th Pass,2570121,261191,2308930,6,ST,SURAJPUR,NOTHERN HILLS,false,true,false,Male,,,,,,
Shankar Sodi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=78,KONDAGAON,IND,0,12th Pass,11870629,1046483,10824146,83,ST,KONDAGAON,BASTAR PLATEAU,true,true,false,Male,,,,,,
Shankarlal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=268,CHANDRAPUR,Suhel Dev Bhartiya Samaj Party,0,10th Pass,3024,0,3024,36,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Shankarram Thakur,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=16,CHITRAKOT,IND,0,Graduate,10680000,8000,10672000,87,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,true,true,false,Male,,,,,,
Shanno Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=888,BHILAI NAGAR,IND,0,5th Pass,50000,0,50000,65,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Female,,,,,,
Sharad Kumar Kalar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=970,TAKHATPUR,IND,0,12th Pass,92500,0,92500,28,GEN,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Shatrughan Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=558,KORBA,IND,0,Post Graduate,278400,0,278400,21,GEN,KORBA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Shayam Kumar Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=759,CHANDRAPUR,Bhartiya Shakti Chetna Party,0,Post Graduate,1517000,0,1517000,36,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Sheikh Altaf Hussain,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=690,BHILAI NAGAR,IND,0,12th Pass,165000,0,165000,65,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Sheikh Ismail,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1141,RAIPUR CITY WEST,IND,0,5th Pass,182260,0,182260,49,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Sheshraj Harbansh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=768,PAMGARH,INC,0,Graduate,15957675,0,15957675,38,SC,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,true,true,false,Female,,,,,,
Shiv Kumar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=316,DURG CITY,IND,0,5th Pass,174400,0,174400,64,GEN,DURG,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Shiv Kumar Dahariya,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1072,BILAIGARH,INC,1,Graduate Professional,23370842,2741000,20629842,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,true,true,true,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=1072&id2=253,23370842,9996175,13374667,134%,Age Difference=10 PAN is Different
Shiv Kumar Painkra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=793,BHATGAON,IND,0,Not Given,783,0,783,5,GEN,SURAJPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Shiv Kumar Soni,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=251,KOTA,IND,0,12th Pass,2450200,0,2450200,25,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Shiv Narayan Karsh,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1035,JANJGIR-CHAMPA,LJP,0,Post Graduate,18156000,63000,18093000,34,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Shiv Prasad Pando,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=804,PRATAPPUR,IND,1,8th Pass,796500,280000,516500,6,ST,SURAJPUR,NOTHERN HILLS,false,false,true,Male,,,,,,
Shiva Mali,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=252,TAKHATPUR,IND,0,Post Graduate,7581991,0,7581991,28,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
