candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
BRIJ MOHAN SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=50,Vaishali Nagar,INC,1,Graduate,9192500,0,9192500,66,GEN,DURG,CHHATTISGARH PLAINS,,false,true,Male
BRIJESH KUMAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=320,Khujji,SP,0,Not Given,650000,0,650000,77,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
BRIJMOHAN AGRAWAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=269,Raipur City South,BJP,0,Post Graduate,8163000,1851000,6312000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
BRIJMOHAN PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=874,Mahasamund,LSWP,0,10th Pass,0,0,0,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
BUDDHSEN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=692,Bharatpur-Sonhat,IND,0,10th Pass,120000,0,120000,1,ST,KORIA,NOTHERN HILLS,,false,false,Male
BUDHAN SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1020,Sitapur,IND,0,10th Pass,171398,0,171398,11,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
CHAITRAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=289,Bhatapara,INC,0,10th Pass,11538233,93050,11445183,46,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
CHALURAM KHANDE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=592,Chandrapur,IND,0,10th Pass,200000,0,200000,36,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
CHAMPA LAL PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=811,Khallari,IND,0,Graduate,1105000,20384,1084616,41,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
CHANDRA PRAKASH THAKUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=183,Kanker,IND,0,Post Graduate,3771627,1321357,2450270,81,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,true,false,Male
CHANDRABHAN DHRUV (GUDDU),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=774,Jagdalpur,IND,0,12th Pass,35000,0,35000,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
CHANDRAHAS SHREEWASH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=852,Kurud,IND,3,12th Pass,4808640,361866,4446774,57,GEN,DHAMTARI,CHHATTISGARH PLAINS,,false,true,Male
CHANDRAMANI PRADHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=220,Basna,IND,1,Post Graduate,2555000,150000,2405000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
"CHANDRASHEKAR SAHU ""CHAMPU""",http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=261,Abhanpur,BJP,0,Graduate,6703914,751000,5952914,53,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
CHANDRASHEKHAR SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=287,Dharsiwa,BSP,0,12th Pass,10804781,0,10804781,47,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
CHANESH RAM RATHIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=250,Dharamjaigarh,INC,0,10th Pass,5895000,0,5895000,19,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
CHEDILAL DHIMAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=674,Beltara,IND,0,Graduate Professional,1420000,0,1420000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
CHHATRAPAL SIRMOUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=286,Dharsiwa,INC,0,12th Pass,977951,0,977951,47,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
CHINNARAM GOTA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=88,Bijapur,IND,0,10th Pass,2416038,0,2416038,89,ST,BIJAPUR,BASTAR PLATEAU,,false,false,Male
CHINTA MANI SANDILYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=655,Baikunthpur,RGOP,0,10th Pass,52000,0,52000,3,GEN,KORIA,NOTHERN HILLS,,false,false,Male
CHUNESHWAR THAKUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=538,Patan,GGP,0,Post Graduate,41637,0,41637,62,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
CHURAMANI VAISHANAV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=776,Jaijaipur,CSP,0,10th Pass,2000,6000,-4000,37,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
CHURAWAN MANGESHKAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=20,Mungeli,INC,0,Post Graduate,2213673,277246,1936427,27,SC,MUNGELI,CHHATTISGARH PLAINS,,false,false,Male
D. D. VAISHANAVA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=820,Kharsia,BJSH,0,Graduate,925000,36500,888500,18,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
DAALCHAND BHAI SURANA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=129,Durg City,BSP,1,Graduate,34379538,32800,34346738,64,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
DAKHAL RAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=582,Ambikapur,IND,0,5th Pass,20000,0,20000,10,GEN,SURGUJA,NOTHERN HILLS,,false,false,Male
DAMRU DHAR PUJARI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=301,Bindranawagarh,BJP,0,5th Pass,755300,0,755300,55,ST,GARIABAND,CHHATTISGARH PLAINS,,false,false,Male
DAMRUDHAR KASHYAP,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=670,Bastar,IND,0,8th Pass,261000,0,261000,85,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
DANSINGH NISHAD,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=977,Rajim,JCGP,0,12th Pass,60000,0,60000,54,GEN,GARIABAND,CHHATTISGARH PLAINS,,false,false,Male
DARBAR SINGH MANDAVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=322,Mohla-Manpur,BJP,0,8th Pass,3188450,8480,3179970,78,ST,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
DASHARATH HEMLA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=87,Bijapur,BSP,0,10th Pass,650000,0,650000,89,ST,BIJAPUR,BASTAR PLATEAU,,false,false,Male
DASRAM BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1000,Sakti,LSWP,0,Not Given,230000,0,230000,35,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
DAU ANAND AGRAWAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=942,Raipur City South,JCGP,0,Post Graduate,400000,0,400000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
DAYANANAD RAKESH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=630,Ahiwara,IND,0,Not Given,0,0,0,67,SC,DURG,CHHATTISGARH PLAINS,,false,false,Male
DAYARAM DAYAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=896,Mungeli,IND,0,Post Graduate,1526627,0,1526627,27,SC,MUNGELI,CHHATTISGARH PLAINS,,true,false,Male
DAYARAM KHURANA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=255,Bilaigarh,BSP,1,Others,610000,0,610000,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,,false,true,Male
DEBVYANI SATNAMI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=429,Kharsia,CPI,0,Not Given,250000,0,250000,18,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Female
DEEPAK AGRAWAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=514,Kasdol,SHS,0,Not Given,680000,0,680000,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
DEEPAK BHARDWAJ (POLLE),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=539,Raipur City North,SHS,1,12th Pass,18800000,0,18800000,50,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,true,Male
DEEPAK DUBEY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=615,Raipur City South,IND,2,12th Pass,372564,54067,318497,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,true,Male
DEEPAK KUMAR PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=205,Manendragarh,BJP,0,12th Pass,1581437,0,1581437,2,GEN,KORIA,NOTHERN HILLS,,true,false,Male
DEEPAK SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=130,Durg City,IND,0,12th Pass,15000,0,15000,64,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
DEEPCHAND DAHARIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=728,Bilha,CGVP,0,Not Given,112000,0,112000,29,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
DERHU PRASAD GHRITLAHRE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=64,Nawagarh,INC,0,5th Pass,5752000,646000,5106000,70,SC,BEMETARA,CHHATTISGARH PLAINS,,false,false,Male
DEV KUMARI POYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=385,Premnagar,JD(U),0,12th Pass,0,0,0,4,GEN,SURAJPUR,NOTHERN HILLS,,false,false,Female
DEVENDRA BAHADUR SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=217,Basna,INC,0,Graduate,13077111,0,13077111,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,true,false,Male
DEVENDRA PANDE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=750,Dharsiwa,IND,0,Graduate,3350000,270000,3080000,47,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
DEVESH SINGH MARABI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=401,Lundra,BSP,0,12th Pass,704000,6800,697200,9,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
DEVGANESH SINGH TEKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1005,Samri,IND,0,8th Pass,650000,0,650000,8,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
DEVI PRASAD JANGDE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=727,Bilha,CSP,0,5th Pass,1000,0,1000,29,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
DEVJI BHAI PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=285,Dharsiwa,BJP,1,Post Graduate,5860680,742778,5117902,47,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
DEVRAJ SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=834,Korba,CGVP,0,Graduate,50000,0,50000,21,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
DEVSAI MARAVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=389,Pratappur,SP,0,8th Pass,848000,0,848000,6,ST,SURAJPUR,NOTHERN HILLS,,false,false,Male
DHAL SINGH BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=635,Ahiwara,IND,0,12th Pass,328963,0,328963,67,SC,DURG,CHHATTISGARH PLAINS,,true,false,Male
DHANANJAY SINGH PARIHAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=574,Bemetara,SHS,0,Graduate Professional,4675000,0,4675000,69,GEN,BEMETARA,CHHATTISGARH PLAINS,,true,false,Male
DHANARAM JANGDE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=891,Masturi,IND,0,Not Given,465000,0,465000,32,SC,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
DHANENDRA SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=626,Abhanpur,IND,0,Graduate,335412,0,335412,53,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
DHANESH PATILA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=310,Dongargarh,INC,0,Graduate,5010000,396000,4614000,74,SC,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
DHANESHWAR BHAGAT,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=422,Lailunga,LJP,0,5th Pass,640500,0,640500,15,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
DHANESHWAR NISHAD CHATTISGARHIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=876,Mahasamund,CSP,0,Not Given,160000,0,160000,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
DHANNU  MARKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=2,Keshkal,INC,0,10th Pass,1203141,0,1203141,82,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
DHANSAI BINJHWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=900,Pali-Tanakhar,IND,0,Literate,500000,0,500000,23,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Male
DHANSAY GOND,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=847,Kota,BPSGKD,0,10th Pass,708644,0,708644,25,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
DHANUSHDHARI KODAKOO,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=391,Pratappur,JMM,0,8th Pass,0,0,0,6,ST,SURAJPUR,NOTHERN HILLS,,false,false,Male
DHARAM LAL KAUSHIK,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=23,Bilha,BJP,0,Post Graduate,17783417,0,17783417,29,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
DHARAMJEET SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=17,Lormi,INC,0,Graduate,7192579,1754348,5438231,26,GEN,MUNGELI,CHHATTISGARH PLAINS,,true,false,Male
DHARMENDRA KUSWAHA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=382,Baikunthpur,SHS,0,8th Pass,5710,0,5710,3,GEN,KORIA,NOTHERN HILLS,,false,false,Male
DHIRENDRA PRATAP SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=571,Bhilai Nagar,LJP,0,10th Pass,8025000,3825000,4200000,65,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
DHYAN SINGH PORTE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=14,Marwahi,BJP,0,12th Pass,584986,0,584986,24,ST,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
DILBAR ADGE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=416,Jashpur,JMM,0,Illiterate,0,0,0,12,ST,JASHPUR,NOTHERN HILLS,,false,false,Male
DILESH RATHOR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=431,Kharsia,SHS,3,Not Given,900,0,900,18,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,true,Male
DILHARAN SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=104,Beltara,IND,0,Graduate,436000,0,436000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
DILIP CHOUDHRY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=729,Bilha,RP(K),0,10th Pass,168000,240000,-72000,29,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
DILIP KUMAR SAHU (BANPELA SIR),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=308,Dongargaon,BSP,0,Post Graduate,171800,5300,166500,76,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,true,false,Male
DINESH BHARTI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=892,Masturi,IND,0,Post Graduate,701000,0,701000,32,SC,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
DOCTOR DEVENDRA MAHLA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=492,Dondi Lohara,JMM,0,Graduate,63468,0,63468,60,ST,BALOD,CHHATTISGARH PLAINS,,false,false,Male
DOCTOR SHAKRAJEET NAYAK,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=237,Raigarh,INC,3,Not Given,10934396,1756584,9177812,16,GEN,RAIGARH,CHHATTISGARH PLAINS,,true,false,Male
DOMAN LAL CHANDRAKAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=916,Patan,CGVP,0,Not Given,2917000,1200000,1717000,62,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
DOMAN LAL KORSEWADA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=47,Ahiwara,BJP,0,Post Graduate,2827597,1848,2825749,67,SC,DURG,CHHATTISGARH PLAINS,,true,false,Male
DORILAL CHOUHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1012,Sarangarh,IND,0,12th Pass,30000,0,30000,17,SC,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
DR SANAM JANGADE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=254,Bilaigarh,BJP,0,12th Pass,1941292,125000,1816292,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
DR SHIV KUMAR DAHRIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=253,Bilaigarh,INC,0,Graduate Professional,9996175,1549000,8447175,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,,true,false,Male
DR SMT. KAJUREE BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=625,Abhanpur,CGVP,0,8th Pass,30000,0,30000,53,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Female
DR SUBHAU KASHYAP,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=5,Bastar,BJP,0,Graduate Professional,2034305,0,2034305,85,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
DR. ANITA SHUKLA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=272,Raipur City South,BSP,0,Doctorate,44665627,0,44665627,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Female
DR. DEVRAJ SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=487,Dhamtari,GGP,0,Post Graduate,5082000,0,5082000,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,,false,false,Male
DR. HARIDAS BHARDWAJ,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=213,Saraipali,INC,0,10th Pass,2629000,700000,1929000,39,SC,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
DR. HARISHCHANDRA SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=612,Patan,IND,0,10th Pass,2965000,0,2965000,62,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
DR. KESHAV SINGH THAKUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=280,Raipur City West,BSP,0,Graduate Professional,4368000,47816,4320184,49,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
DR. KRISHNA MURTI BANDHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=29,Masturi,BJP,0,Graduate Professional,16143062,0,16143062,32,SC,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
DR. LATA MARKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=994,Rampur,RPI(A),0,10th Pass,54000,0,54000,20,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Female
DR. MAHESH KURRE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=851,Kurud,CVKP,2,Doctorate,821426,5000,816426,57,GEN,DHAMTARI,CHHATTISGARH PLAINS,,false,true,Male
DR. PANKAJ GOSWAMI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=700,Bhilai Nagar,RPI(A),0,Not Given,225000,0,225000,65,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
DR. POKHRAJ MESHRAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=915,Patan,IND,0,12th Pass,100000,0,100000,62,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
DR. PREETI NETAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=182,Kanker,INC,0,Graduate Professional,1125087,0,1125087,81,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,true,false,Female
DR. PREMSAI SINGH TEKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=337,Pratappur,INC,0,Graduate Professional,15827238,150000,15677238,6,ST,SURAJPUR,NOTHERN HILLS,,true,false,Male
DR. RAMAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=325,Rajnandgaon,BJP,0,Graduate Professional,10485628,0,10485628,75,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,true,false,Male
DR. RAMESH PANTHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=562,Arang,GGP,0,Post Graduate,3864500,530000,3334500,52,SC,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
DR. SANGRAM CHANDRA MAJUMDAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=699,Bhilai Nagar,BJSH,0,Post Graduate,126000,0,126000,65,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
DR. SHIV KUMAR MANAHAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=725,Bilha,BSSP,0,Not Given,275000,0,275000,29,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
DR. URMILA MARKO,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=904,Pali-Tanakhar,RGOP,0,Graduate,353500,0,353500,23,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Female
DR.RENU JOGI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=15,Kota,INC,0,Post Graduate,45548495,371245,45177250,25,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,false,Female
DUJRAM BOUDDH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=75,Pamgarh,BSP,0,12th Pass,0,0,0,38,SC,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
DUKHHARAN BHARGAVA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=721,Bilha,IND,0,8th Pass,351000,0,351000,29,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
DUKHU CHAUHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=554,Saraipali,SHS,0,Literate,50000,0,50000,39,SC,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
DULAMANI RATHIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=236,Lailunga,BSP,0,Not Given,178000,0,178000,15,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
DULESH KUMAR MARKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1019,Sihawa,IND,0,Post Graduate,492000,0,492000,56,ST,DHAMTARI,CHHATTISGARH PLAINS,,false,false,Male
DURGA SHANKER MALI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=98,Takhatpur,IND,0,8th Pass,2864520,0,2864520,28,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
DWARIKA PRASAD SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=793,Kasdol,AD,0,12th Pass,68000,0,68000,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
DWARIKA SINGH DHRUW,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=890,Marwahi,BBP,0,12th Pass,155000,0,155000,24,ST,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
DWIJ RAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=745,Dhamtari,IND,0,5th Pass,905000,0,905000,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,,true,false,Male
DYALDAS BAGHEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=63,Nawagarh,BJP,0,10th Pass,7091690,1627000,5464690,70,SC,BEMETARA,CHHATTISGARH PLAINS,,false,false,Male
EN. DILIP BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=459,Mungeli,SP,0,Not Given,180000,350000,-170000,27,SC,MUNGELI,CHHATTISGARH PLAINS,,false,false,Male
ER. RAMESHWAR KHARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=105,Masturi,BSP,0,Graduate Professional,1738200,250000,1488200,32,SC,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
ESTANISLAS XALXO,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=160,Kunkuri,CPI,0,Graduate,1531549,59000,1472549,13,ST,JASHPUR,NOTHERN HILLS,,false,false,Male
F.R DEVANGAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=838,Korba,GMS,0,8th Pass,2560000,150000,2410000,21,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
FAGURAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=550,Rajim,SHS,0,Not Given,410000,300000,110000,54,GEN,GARIABAND,CHHATTISGARH PLAINS,,true,false,Male
FIROZ AHMAD SIDIQUE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=927,Premnagar,IND,0,Post Graduate,70000,0,70000,4,GEN,SURAJPUR,NOTHERN HILLS,,false,false,Male
FULESHWARI SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=866,Lundra,IND,0,12th Pass,660084,10000,650084,9,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
GAIND LAL NISHAD,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=603,Khujji,JCGP,0,Not Given,0,0,0,77,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
GAJENDRA SINGH PAIKRA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=921,Pratappur,IND,0,12th Pass,445098,0,445098,6,ST,SURAJPUR,NOTHERN HILLS,,false,false,Male
GANESH SHANKAR BAJPAI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=294,Baloda Bazar,INC,0,Not Given,13932488,26759,13905729,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,true,false,Male
GANGA BAI-AADIWASI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=877,Mahasamund,AD,0,Not Given,35000,0,35000,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Female
GANGA POTAI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=179,Bhanupratappur,INC,0,Post Graduate,6396000,0,6396000,80,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Female
GANGA PRASAD SONI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=719,Bilaspur,BBP,0,Graduate,160000,0,160000,30,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
GANGA PRASAD SONTAKE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=875,Mahasamund,IND,0,Post Graduate,790000,0,790000,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
