candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
SHASHIKALA ISHWAR MASUTI,http://myneta.info/karnatka2008/candidate.php?candidate_id=824,Dharwad,SUP,0,Graduate,1892115,150000,1742115,71,GEN,DHARWAD,BELGAUM DIVISION,,false,false,Female
SHASHIKALA M,http://myneta.info/karnatka2008/candidate.php?candidate_id=1691,Mangalore City North,BSP,0,12th Pass,1006000,0,1006000,202,GEN,DAKSHINA KANNADA,MYSORE DIVISION,,false,false,Male
SHASHIKANT AKKAPPA NAIK,http://myneta.info/karnatka2008/candidate.php?candidate_id=298,Hukkeri,BJP,1,10th Pass,15620244,1580000,14040244,7,GEN,BELGAUM,BELGAUM DIVISION,,true,false,Male
SHASHIKANT SHANKARRAO BALEKUNDRI,http://myneta.info/karnatka2008/candidate.php?candidate_id=282,Belgaum Uttar,SP,0,Not Given,76950,0,76950,11,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
SHASHIKUMAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1006,Challakere,INC,0,12th Pass,10795751,342000,10453751,98,ST,CHITRADURGA,BANGALORE DIVISION,,true,false,Male
SHEGUNASHI SHARANAPPA SIDRAMAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=2271,Bijapur City,IND,0,10th Pass,927000,0,927000,30,GEN,BIJAPUR,BELGAUM DIVISION,,false,false,Male
SHERKHANE RUDRAPPA BASAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=957,Haveri,IND,0,10th Pass,1520000,0,1520000,84,SC,HAVERI,BELGAUM DIVISION,,false,false,Male
SHET SAVITRI SHRIDHAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=890,Kumta,IND,0,Not Given,20000,0,20000,78,GEN,UTTARA KANNADA,BELGAUM DIVISION,,false,false,Male
SHETTY GIRISHA LOKESHWAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=901,Bhatkal,RAHS,0,12th Pass,640000,85000,555000,79,GEN,UTTARA KANNADA,BELGAUM DIVISION,,false,false,Male
SHIRAGUPPI SADASHIV GURAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=27,Jamkhandi,RAHS,2,Not Given,471000,28000,443000,21,GEN,BAGALKOT,BELGAUM DIVISION,,false,true,Male
SHIRIYARA MUDDANNA SHETTY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1204,Byndoor,JD(S),0,Graduate Professional,1070000,356000,714000,118,GEN,UDUPI,MYSORE DIVISION,,false,false,Male
SHIRUR SIDDANNA LAGAMANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=447,Bijapur City,ABHM,1,Graduate,120000,0,120000,30,GEN,BIJAPUR,BELGAUM DIVISION,,false,true,Male
SHIVA KUMAR NAYAK,http://myneta.info/karnatka2008/candidate.php?candidate_id=301,Hukkeri,RAHS,0,8th Pass,88000,36686,51314,7,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
SHIVABASAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1801,Krishnaraja,JD(S),0,Literate,61369000,2912000,58457000,216,GEN,MYSORE,MYSORE DIVISION,,true,false,Male
SHIVAGOUDAPPA BALAPPA KHANAGOUDAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=295,Gokak,RPI(A),0,Graduate,1613000,1000,1612000,9,GEN,BELGAUM,BELGAUM DIVISION,,true,false,Male
SHIVAJI KEDARI SUNTAKAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1918,Belgaum Rural,IND,0,Graduate,600000,540000,60000,13,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
SHIVAKUMAR NAVALI SIDDAPPA TONTAPUR,http://myneta.info/karnatka2008/candidate.php?candidate_id=706,Kushtagi,LJP,0,Graduate,1210000,0,1210000,60,GEN,KOPPAL,MYSORE DIVISION,,false,false,Male
SHIVAKUMARA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1330,Gubbi,INC,0,Graduate,5132000,800000,4332000,135,GEN,TUMKUR,BANGALORE DIVISION,,true,false,Male
SHIVALINGAIAH.H.B,http://myneta.info/karnatka2008/candidate.php?candidate_id=1519,Magadi,IND,0,10th Pass,110000,0,110000,182,GEN,RAMANAGARA,BANGALORE DIVISION,,false,false,Male
SHIVALINGAPPA .E. ASHTAGI,http://myneta.info/karnatka2008/candidate.php?candidate_id=622,Aland,IND,0,Post Graduate,604982,0,604982,46,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
SHIVANAND,http://myneta.info/karnatka2008/candidate.php?candidate_id=518,Jevargi,IND,0,Post Graduate,100000,0,100000,35,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
SHIVANAND PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=438,Basavana Bagevadi,INC,0,12th Pass,19572631,9139844,10432787,28,GEN,BIJAPUR,BELGAUM DIVISION,,true,false,Male
SHIVANANDA.S.TUDUR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1173,Tirthahalli,RAHS,0,Graduate Professional,11951000,717023,11233977,114,GEN,SHIMOGA,BANGALORE DIVISION,,true,false,Male
SHIVANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1332,Gubbi,BSP,0,12th Pass,160000,0,160000,135,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
SHIVANNANAVAR BASAVARAJ NEELAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=963,Byadgi,INC,0,Graduate,7317782,1050207,6267575,85,GEN,HAVERI,BELGAUM DIVISION,,true,false,Male
SHIVAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1456,Shahapur,IND,0,Graduate Professional,0,0,0,37,GEN,YADGIR,GULBARGA REGION,,false,false,Male
SHIVAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=545,Mulbagal,IND,0,Not Given,0,0,0,145,SC,KOLAR,BANGALORE DIVISION,,false,false,Male
SHIVAPPA BASAPPA RAMPUR,http://myneta.info/karnatka2008/candidate.php?candidate_id=741,Yelburga,IND,0,10th Pass,565000,38000,527000,63,GEN,KOPPAL,MYSORE DIVISION,,false,false,Male
SHIVAPPA KRISHNAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=712,Kanakagiri,IND,0,Illiterate,245000,851974,-606974,61,SC,KOPPAL,MYSORE DIVISION,,true,false,Male
SHIVAPRAKASHA S D,http://myneta.info/karnatka2008/candidate.php?candidate_id=1596,Mandya,IND,0,Graduate Professional,90000,420000,-330000,189,GEN,MANDYA,MYSORE DIVISION,,true,false,Male
SHIVARAJ,http://myneta.info/karnatka2008/candidate.php?candidate_id=1778,Heggadadevankote,SP,0,12th Pass,370000,0,370000,213,ST,MYSORE,MYSORE DIVISION,,false,false,Male
SHIVARAJ,http://myneta.info/karnatka2008/candidate.php?candidate_id=708,Kanakagiri,IND,0,12th Pass,13715327,3740126,9975201,61,SC,KOPPAL,MYSORE DIVISION,,false,false,Male
SHIVARAMAIAH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1579,Maddur,BSP,0,12th Pass,2339000,845000,1494000,187,GEN,MANDYA,MYSORE DIVISION,,false,false,Male
SHIVARUDRAPPA. B.,http://myneta.info/karnatka2008/candidate.php?candidate_id=1640,Belur,BJP,3,Post Graduate,6150000,0,6150000,195,GEN,HASSAN,MYSORE DIVISION,,false,false,Male
SHIVASHANKAR H V,http://myneta.info/karnatka2008/candidate.php?candidate_id=1377,Gauribidanur,IND,1,Graduate Professional,52634868,3076720,49558148,139,GEN,CHIKBALLAPUR,BANGALORE DIVISION,,true,false,Male
SHIVASHANKAR Y.S,http://myneta.info/karnatka2008/candidate.php?candidate_id=1252,Tarikere,IND,0,Literate,42000,100000,-58000,126,GEN,CHICKMAGALUR,MYSORE DIVISION,,false,false,Male
SHIVASHANKARA REDDY N H,http://myneta.info/karnatka2008/candidate.php?candidate_id=1372,Gauribidanur,INC,0,Graduate,5300000,6800000,-1500000,139,GEN,CHIKBALLAPUR,BANGALORE DIVISION,,false,false,Male
SHIVSHEKHARAPPAGOUDA SHIRWAL,http://myneta.info/karnatka2008/candidate.php?candidate_id=543,Shahapur,JD(S),0,Graduate,19058500,1000000,18058500,37,GEN,YADGIR,GULBARGA REGION,,false,false,Male
SHIVUKUMAR KOLLUR,http://myneta.info/karnatka2008/candidate.php?candidate_id=580,Chincholi,IND,0,12th Pass,50000,0,50000,42,SC,GULBARGA,GULBARGA REGION,,false,false,Male
SHOBHA KARANDLAJE,http://myneta.info/karnatka2008/candidate.php?candidate_id=75,Yeshvanthapura,BJP,1,Not Given,32914627,0,32914627,153,GEN,BANGALORE,BANGALORE DIVISION,,false,true,Male
SHOBHA VASUDEV BALLARI (HUKKERI),http://myneta.info/karnatka2008/candidate.php?candidate_id=831,Hubli-Dharwad-East,BSP,0,Graduate,4460000,15000,4445000,72,SC,DHARWAD,BELGAUM DIVISION,,false,false,Female
SHOUKAT  ALI,http://myneta.info/karnatka2008/candidate.php?candidate_id=609,Gulbarga Uttar,BSP,0,10th Pass,15710000,1200030,14509970,45,GEN,GULBARGA,GULBARGA REGION,,true,false,Male
SHRAVAN MARUTI KAMBLE,http://myneta.info/karnatka2008/candidate.php?candidate_id=308,Kagwad,RPI(A),0,Graduate,460000,0,460000,4,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
SHREE PRASAD B.M,http://myneta.info/karnatka2008/candidate.php?candidate_id=1228,Sringeri,RAHS,0,12th Pass,30000,0,30000,123,GEN,CHICKMAGALUR,MYSORE DIVISION,,false,false,Male
SHREEKANTHA G.BHAT,http://myneta.info/karnatka2008/candidate.php?candidate_id=1162,Shimoga,RAHS,2,Graduate,62457,0,62457,113,GEN,SHIMOGA,BANGALORE DIVISION,,false,false,Male
SHRIDHARA KALIVEERA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1672,Sakleshpur,BSP,1,Post Graduate,125000,0,125000,199,SC,HASSAN,MYSORE DIVISION,,false,false,Male
SHRIKANT YALLAPPA SHIRAHATTI,http://myneta.info/karnatka2008/candidate.php?candidate_id=261,Bailhongal,ABHM,0,Graduate,375000,5000,370000,16,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
SHRIMANTH,http://myneta.info/karnatka2008/candidate.php?candidate_id=592,Gulbarga Rural,IND,0,Graduate,760000,0,760000,43,SC,GULBARGA,GULBARGA REGION,,false,false,Male
SHRINIVAS DEVENDRAPPA SANKPALE,http://myneta.info/karnatka2008/candidate.php?candidate_id=929,Hangal,ABHM,0,12th Pass,358375,135000,223375,82,GEN,HAVERI,BELGAUM DIVISION,,false,false,Male
SHRISHAILAPPA KARIYAPPA BELLIKOPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=770,Ron,IND,0,Not Given,200000,45000,155000,67,GEN,GADAG,BELGAUM DIVISION,,false,false,Male
SHRUNGARA SARJA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1783,Nanjangud,IND,1,Not Given,455601,1692,453909,214,SC,MYSORE,MYSORE DIVISION,,false,false,Male
SIDDAGANGAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1378,Gauribidanur,CPM,0,Graduate,80000,25000,55000,139,GEN,CHIKBALLAPUR,BANGALORE DIVISION,,false,false,Male
SIDDAGANGAPPA. T,http://myneta.info/karnatka2008/candidate.php?candidate_id=1303,Tumkur City,IND,0,Graduate Professional,100000,0,100000,132,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
SIDDAIAH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1855,T.Narasipur,IND,0,Literate,250000,0,250000,220,SC,MYSORE,MYSORE DIVISION,,false,false,Male
SIDDANNAGOUDA  SHANKARGOUD PATIL (KURALAGERA),http://myneta.info/karnatka2008/candidate.php?candidate_id=530,Jevargi,JD(U),0,Graduate,2200000,0,2200000,35,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
SIDDARAMAIAH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1837,Varuna,INC,0,Graduate Professional,54016127,19968345,34047782,219,GEN,MYSORE,MYSORE DIVISION,,true,false,Male
SIDDARAMAPPA.H.ITAGI,http://myneta.info/karnatka2008/candidate.php?candidate_id=944,Shiggaon,LJP,0,12th Pass,155676,0,155676,83,GEN,HAVERI,BELGAUM DIVISION,,false,false,Male
SIDDU. B.NYAMAGOUDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=24,Jamkhandi,INC,0,Graduate,26526976,0,26526976,21,GEN,BAGALKOT,BELGAUM DIVISION,,true,false,Male
SIDDU. SAVADI,http://myneta.info/karnatka2008/candidate.php?candidate_id=35,Terdal,BJP,0,Not Given,17127150,1656689,15470461,20,GEN,BAGALKOT,BELGAUM DIVISION,,true,false,Male
SIDRAMAPPA NAGAPPA MATHAD,http://myneta.info/karnatka2008/candidate.php?candidate_id=2267,Bijapur City,IND,0,Graduate Professional,1905500,788000,1117500,30,GEN,BIJAPUR,BELGAUM DIVISION,,true,false,Male
SINGAPUR GOVIND,http://myneta.info/karnatka2008/candidate.php?candidate_id=1441,Mulbagal,IND,0,Literate,92000,0,92000,145,SC,KOLAR,BANGALORE DIVISION,,false,false,Male
SIRAJODDIN,http://myneta.info/karnatka2008/candidate.php?candidate_id=574,Sedam,SP,0,Not Given,0,0,0,41,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
SITHARAMA BHATTA. T.S,http://myneta.info/karnatka2008/candidate.php?candidate_id=1171,Tirthahalli,IND,0,8th Pass,26828,7500,19328,114,GEN,SHIMOGA,BANGALORE DIVISION,,false,false,Male
SOMALINGAPPA M.S,http://myneta.info/karnatka2008/candidate.php?candidate_id=391,Siruguppa,BJP,0,12th Pass,1627918,0,1627918,92,ST,BELLARY,GULBARGA REGION,,false,false,Male
SOMANA GOUDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=695,Maski,IND,0,Not Given,301000,0,301000,59,ST,RAICHUR,GULBARGA REGION,,false,false,Male
SOMANAGOUDA BASANAGOUDA PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=439,Basavana Bagevadi,JD(S),0,10th Pass,9099600,2285000,6814600,28,GEN,BIJAPUR,BELGAUM DIVISION,,false,false,Male
SOMANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1771,Heggadadevankote,IND,0,5th Pass,111000,0,111000,213,ST,MYSORE,MYSORE DIVISION,,false,false,Male
SOMANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1854,T.Narasipur,IND,0,Post Graduate,80000,0,80000,220,SC,MYSORE,MYSORE DIVISION,,false,false,Male
SOMANNA BIRADAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=534,Shorapur,IND,0,Not Given,325000,0,325000,36,ST,YADGIR,GULBARGA REGION,,false,false,Male
SOMASHEKHARA YADAV R,http://myneta.info/karnatka2008/candidate.php?candidate_id=1030,Hiriyur,SUP,0,Graduate Professional,185000,100000,85000,100,GEN,CHITRADURGA,BANGALORE DIVISION,,false,false,Male
SOMLANAIKA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1345,Pavagada,BJP,0,12th Pass,10276784,5000,10271784,137,SC,TUMKUR,BANGALORE DIVISION,,false,false,Male
SOMU,http://myneta.info/karnatka2008/candidate.php?candidate_id=179,Mahalakshmi Layout,BSP,0,Not Given,1500000,0,1500000,156,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
SREEDHAR T,http://myneta.info/karnatka2008/candidate.php?candidate_id=1113,Mayakonda,SUP,0,Post Graduate,60000,100000,-40000,108,SC,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
SREENIVAS M HARAPANAHALLI,http://myneta.info/karnatka2008/candidate.php?candidate_id=832,Hubli-Dharwad-East,RAHS,0,Graduate Professional,220000,0,220000,72,SC,DHARWAD,BELGAUM DIVISION,,false,false,Male
SREERAMA REDYY G V,http://myneta.info/karnatka2008/candidate.php?candidate_id=1383,Bagepalli,CPM,1,Not Given,610150,725000,-114850,140,GEN,CHIKBALLAPUR,BANGALORE DIVISION,,false,false,Male
SRIDHAR MAHADEV JOSHI,http://myneta.info/karnatka2008/candidate.php?candidate_id=307,Kagwad,RAHS,0,Not Given,1320378,0,1320378,4,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
SRIKRISHNA SHANBHOG.K.R.,http://myneta.info/karnatka2008/candidate.php?candidate_id=1306,Tumkur City,IND,0,12th Pass,85000,0,85000,132,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
SRIMANT BALASAHEB PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=305,Kagwad,JD(S),0,Graduate,0,5000000,-5000000,4,GEN,BELGAUM,BELGAUM DIVISION,,true,false,Male
SRINIVAS REDDY CHENNUR,http://myneta.info/karnatka2008/candidate.php?candidate_id=550,Yadgir,JD(S),0,Not Given,4585900,2193322,2392578,38,GEN,YADGIR,GULBARGA REGION,,true,false,Male
SRINIVASA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1500,Kolar,IND,0,Not Given,10000,0,10000,148,GEN,KOLAR,BANGALORE DIVISION,,false,false,Male
SRINIVASA NAYAKA N,http://myneta.info/karnatka2008/candidate.php?candidate_id=1392,Bagepalli,LJP,0,10th Pass,700000,0,700000,140,GEN,CHIKBALLAPUR,BANGALORE DIVISION,,false,false,Male
STEVAN JOHN MENEZES,http://myneta.info/karnatka2008/candidate.php?candidate_id=1218,Kapu,BSP,0,Graduate,3785000,375000,3410000,121,GEN,UDUPI,MYSORE DIVISION,,false,false,Male
STEVEN VINCENT DSOUZA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1685,Moodabidri,IND,0,Graduate,20125500,0,20125500,201,GEN,DAKSHINA KANNADA,MYSORE DIVISION,,false,false,Male
SUBBANNA SHETTY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1203,Byndoor,IND,0,5th Pass,65000,0,65000,118,GEN,UDUPI,MYSORE DIVISION,,false,false,Male
SUBHAN KHAN,http://myneta.info/karnatka2008/candidate.php?candidate_id=1092,Davanagere North,IND,0,Not Given,1175000,0,1175000,106,GEN,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
SUBHASH CHANDRA.G. KHAPATE,http://myneta.info/karnatka2008/candidate.php?candidate_id=366,Bellary City,LJP,0,10th Pass,1189000,0,1189000,94,GEN,BELLARY,GULBARGA REGION,,false,false,Male
SUBHASH KALLUR,http://myneta.info/karnatka2008/candidate.php?candidate_id=428,Homnabad,BJP,0,Post Graduate,10084712,500000,9584712,48,GEN,BIDAR,GULBARGA REGION,,true,false,Male
SUBHASH SHRIDHAR JOSHI,http://myneta.info/karnatka2008/candidate.php?candidate_id=332,Nippani,JD(S),0,Post Graduate,7352000,802000,6550000,1,GEN,BELGAUM,BELGAUM DIVISION,,true,false,Male
SUBRAMANI,http://myneta.info/karnatka2008/candidate.php?candidate_id=1446,Mulbagal,IND,0,Not Given,0,0,0,145,SC,KOLAR,BANGALORE DIVISION,,false,false,Male
SUDARSHAN RAMANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=538,Shorapur,IND,0,12th Pass,1720000,0,1720000,36,ST,YADGIR,GULBARGA REGION,,false,false,Male
SUDHAKAR REDDY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1420,Chintamani,IND,0,10th Pass,100000,0,100000,143,GEN,CHIKBALLAPUR,BANGALORE DIVISION,,false,false,Male
SUDHAKARA D,http://myneta.info/karnatka2008/candidate.php?candidate_id=1021,Hiriyur,IND,7,Graduate,124689553,22057792,102631761,100,GEN,CHITRADURGA,BANGALORE DIVISION,,true,false,Male
SUJATHA PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=661,Devadurga,BJP,0,Post Graduate,6045767,205923,5839844,56,ST,RAICHUR,GULBARGA REGION,,true,false,Female
SUNAGAR SHARANAPPA TIPPANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=462,Sindgi,INC,0,12th Pass,30915872,4774642,26141230,33,GEN,BIJAPUR,BELGAUM DIVISION,,true,false,Male
SUNDARAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=137,Chickpet,JD(U),0,Graduate,3920000,213000,3707000,169,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
SUNEEL LAXMANASA DHONGADI,http://myneta.info/karnatka2008/candidate.php?candidate_id=782,Nargund,IND,0,12th Pass,2189000,40000,2149000,68,GEN,GADAG,BELGAUM DIVISION,,false,false,Male
SUNIL SHANKAR WAGHAMARE,http://myneta.info/karnatka2008/candidate.php?candidate_id=254,Athani,RPI(A),0,Graduate Professional,360000,40000,320000,3,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
SUNIL V HEGDE,http://myneta.info/karnatka2008/candidate.php?candidate_id=871,Haliyal,JD(S),0,12th Pass,3976725,2776048,1200677,76,GEN,UTTARA KANNADA,BELGAUM DIVISION,,true,false,Male
SUNIL VALLYAPUR,http://myneta.info/karnatka2008/candidate.php?candidate_id=575,Chincholi,BJP,0,12th Pass,9601427,812511,8788916,42,SC,GULBARGA,GULBARGA REGION,,true,false,Male
SUNITHA.A.H.,http://myneta.info/karnatka2008/candidate.php?candidate_id=73,Yelahanka,BSP,0,Not Given,3355000,0,3355000,150,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Female
SUPRITH KUMAR POOJARY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1692,Mangalore City North,JD(U),0,Not Given,11000,50000,-39000,202,GEN,DAKSHINA KANNADA,MYSORE DIVISION,,false,false,Male
SURESH .D.S,http://myneta.info/karnatka2008/candidate.php?candidate_id=1248,Tarikere,BJP,0,Graduate,9920965,0,9920965,126,GEN,CHICKMAGALUR,MYSORE DIVISION,,true,false,Male
SURESH GOWDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1610,Nagamangala,INC,0,Graduate Professional,30181148,1636543,28544605,191,GEN,MANDYA,MYSORE DIVISION,,true,false,Male
SURESH MADIVALAPPA VIVEKI,http://myneta.info/karnatka2008/candidate.php?candidate_id=262,Bailhongal,JD(U),0,12th Pass,10000,0,10000,16,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
SURESH MAHALINGAPPA LATHUR,http://myneta.info/karnatka2008/candidate.php?candidate_id=246,Arabhavi,BSP,0,Graduate Professional,26339680,4408750,21930930,8,GEN,BELGAUM,BELGAUM DIVISION,,true,false,Male
SURESH NINGAPPA PUJAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=916,Yellapur,IND,0,Graduate,1502105,1400000,102105,81,GEN,UTTARA KANNADA,BELGAUM DIVISION,,false,false,Male
SURESH WODIYAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1188,Sorab,JD(S),0,Graduate,900100,90000,810100,116,GEN,SHIMOGA,BANGALORE DIVISION,,false,false,Male
SURESHCHANDRA MAHAGAONKAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=610,Gulbarga Uttar,JD(S),0,Graduate,16754507,9101119,7653388,45,GEN,GULBARGA,GULBARGA REGION,,true,false,Male
SWAMY.S,http://myneta.info/karnatka2008/candidate.php?candidate_id=1775,Heggadadevankote,IND,0,10th Pass,220000,0,220000,213,ST,MYSORE,MYSORE DIVISION,,false,false,Male
SWETHAJA LOKESH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1408,Sidlaghatta,BJP,0,Not Given,5736000,0,5736000,142,GEN,CHIKBALLAPUR,BANGALORE DIVISION,,true,false,Female
SYED IMTHIYAZ PASHA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1312,Tumkur Rural,IND,0,10th Pass,0,0,0,133,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
SYED KALIMULLAH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1824,Narasimharaja,IND,0,Literate,1441000,0,1441000,218,GEN,MYSORE,MYSORE DIVISION,,true,false,Male
SYED MOHAMMED ANSAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1561,Channapatna,SP,0,Graduate,450000,0,450000,185,GEN,RAMANAGARA,BANGALORE DIVISION,,false,false,Male
SYED MUKBUL AHAMED,http://myneta.info/karnatka2008/candidate.php?candidate_id=1313,Tumkur Rural,BSP,0,12th Pass,2122000,660000,1462000,133,GEN,TUMKUR,BANGALORE DIVISION,,true,false,Male
SYED SAJJAD,http://myneta.info/karnatka2008/candidate.php?candidate_id=1497,Kolar,BSP,0,Literate,60000,0,60000,148,GEN,KOLAR,BANGALORE DIVISION,,false,false,Male
SYED SALEEM,http://myneta.info/karnatka2008/candidate.php?candidate_id=228,Shanti Nagar,ANC,0,5th Pass,100000,0,100000,163,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
SYED UMRAJ PASHA,http://myneta.info/karnatka2008/candidate.php?candidate_id=217,Sarvagnanagar,ANC,0,12th Pass,1018413,3496100,-2477687,160,GEN,BANGALORE,BANGALORE DIVISION,,true,false,Male
SYED YASIN,http://myneta.info/karnatka2008/candidate.php?candidate_id=637,Raichur,INC,0,Post Graduate,4550000,0,4550000,54,GEN,RAICHUR,GULBARGA REGION,,false,false,Male
SYED ZULFIKAR MEHADI,http://myneta.info/karnatka2008/candidate.php?candidate_id=1556,Channapatna,IND,0,10th Pass,490000,35000,455000,185,GEN,RAMANAGARA,BANGALORE DIVISION,,false,false,Male
T ABDUL ZABBAR ISMAILSAAB,http://myneta.info/karnatka2008/candidate.php?candidate_id=21,Hungund,BSP,0,Literate,2700000,0,2700000,25,GEN,BAGALKOT,BELGAUM DIVISION,,true,false,Male
T KARIYANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1048,Holalkere,IND,0,Graduate,122000,600000,-478000,102,SC,CHITRADURGA,BANGALORE DIVISION,,true,false,Male
T. CHAKRAVARTHI NAYAKA,http://myneta.info/karnatka2008/candidate.php?candidate_id=382,Kampli,JD(U),0,5th Pass,6273000,770000,5503000,91,ST,BELLARY,GULBARGA REGION,,false,false,Male
T. MALLAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1043,Hosadurga,IND,0,Literate,820000,30250,789750,101,GEN,CHITRADURGA,BANGALORE DIVISION,,false,false,Male
T. NAGARAJ,http://myneta.info/karnatka2008/candidate.php?candidate_id=388,Sandur,BJP,0,8th Pass,16197949,4529643,11668306,95,ST,BELLARY,GULBARGA REGION,,true,false,Male
T. R. ASHOK KUMAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1525,Magadi,IND,0,10th Pass,60000,0,60000,182,GEN,RAMANAGARA,BANGALORE DIVISION,,false,false,Male
T.ATHAULLA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1104,Davanagere South,IUML,0,8th Pass,190000,0,190000,107,GEN,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
T.B. SIDDARAMEGOWDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1314,Tumkur Rural,IND,0,Graduate,521972,559100,-37128,133,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
T.B.JAYACHANDRA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1334,Sira,INC,0,Graduate Professional,62470543,21113191,41357352,136,GEN,TUMKUR,BANGALORE DIVISION,,true,false,Male
T.C SHANTHARAM,http://myneta.info/karnatka2008/candidate.php?candidate_id=108,B.T.M. Layout,RAHS,0,Not Given,105000,0,105000,172,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
T.CHANDREGOWDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1617,Nagamangala,IND,0,10th Pass,1000000,0,1000000,191,GEN,MANDYA,MYSORE DIVISION,,false,false,Male
T.G.CHANDRASHEKHARAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1160,Shimoga,SUP,0,Post Graduate,62300,0,62300,113,GEN,SHIMOGA,BANGALORE DIVISION,,false,false,Male
