candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks,party_eci
Hemraj Singh Bamniya,http://myneta.info/mp2013/candidate.php?candidate_id=2165,SONKATCH,IND,0,Post Graduate,76000,0,76000,170,SC,DEWAS,MALWA PLATEAU,false,true,false,Male,,,,,,,Independent
Heralal Uarmaliya,http://myneta.info/mp2013/candidate.php?candidate_id=508,DEOTALAB,Bhartiya Shakti Chetna Party,0,Graduate,18265000,0,18265000,72,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Bhartiya Shakti Chetna Party
Himanshu Rawat,http://myneta.info/mp2013/candidate.php?candidate_id=1033,BHITRWAR,SP,0,Graduate,919000,0,919000,18,GEN,GWALIOR,GIRD ZONE,false,true,false,Male,,,,,,,Samajwadi Party
Himayat Mo. Gohna Wale Mamu,http://myneta.info/mp2013/candidate.php?candidate_id=1500,KEOLARI,IND,0,8th Pass,9540000,0,9540000,116,GEN,SEONI,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Hitendra Singh Solanki,http://myneta.info/mp2013/candidate.php?candidate_id=659,BADWAHA,BJP,0,12th Pass,26389462,1736000,24653462,182,GEN,KHARGONE,NIMAR VALLEY,true,true,false,Male,,,,,,,Bharatiya Janata Party
Hublal,http://myneta.info/mp2013/candidate.php?candidate_id=1416,PUSPRAJGARH,NCP,0,5th Pass,1123300,20000,1103300,88,ST,ANUPPUR,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Nationalist Congress Party
Hukum Singh Panwar,http://myneta.info/mp2013/candidate.php?candidate_id=1915,NAGADA-KHACHAROD,IND,1,12th Pass,56000,0,56000,212,GEN,UJJAIN,MALWA PLATEAU,false,true,true,Male,,,,,,,Independent
Ikrar,http://myneta.info/mp2013/candidate.php?candidate_id=1943,DR.AMBEDHKAR NAGAR - MHOW,IND,0,5th Pass,17000,0,17000,209,GEN,INDORE,MALWA PLATEAU,false,true,false,Male,,,,,,,Independent
Iliyas,http://myneta.info/mp2013/candidate.php?candidate_id=2629,THANDLA,BSP,0,8th Pass,935700,650000,285700,194,ST,JHABUA,JHABUA HILLS,false,true,false,Male,,,,,,,Bahujan Samaj Party
Imarti Devi,http://myneta.info/mp2013/candidate.php?candidate_id=191,DABARA,INC,0,12th Pass,10749000,1989540,8759460,19,SC,GWALIOR,GIRD ZONE,true,true,false,Female,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=191&id2=161,10749000,4895857,5853143,120%,Age Difference=-3 PAN is Different,Indian National Congress
Imran,http://myneta.info/mp2013/candidate.php?candidate_id=1813,RAJNAGAR,IND,0,Graduate,301000,0,301000,50,GEN,CHHATARPUR,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Imran Khan,http://myneta.info/mp2013/candidate.php?candidate_id=1955,INDORE - 5,IND,0,8th Pass,760000,0,760000,208,GEN,INDORE,MALWA PLATEAU,false,true,false,Male,,,,,,,Independent
Indarlal Gujar,http://myneta.info/mp2013/candidate.php?candidate_id=1679,GAROTH,SP,0,12th Pass,1045700,0,1045700,227,GEN,MANDSAUR,MALWA PLATEAU,false,false,false,Male,,,,,,,Samajwadi Party
Inder Singh Parmar,http://myneta.info/mp2013/candidate.php?candidate_id=804,KALAPIPAL,BJP,2,Graduate Professional,15542697,182084,15360613,169,GEN,SHAJAPUR,MALWA PLATEAU,true,true,true,Male,,,,,,,Bharatiya Janata Party
Indersingh Ningwal,http://myneta.info/mp2013/candidate.php?candidate_id=2043,MANAWAR,IND,0,Graduate,718800,0,718800,199,ST,DHAR,MALWA PLATEAU,false,true,false,Male,,,,,,,Independent
Indersingh Tanwar Jamsherpura,http://myneta.info/mp2013/candidate.php?candidate_id=2696,RAJGARH,IND,1,8th Pass,8195469,1500000,6695469,162,GEN,RAJGARH,MALWA PLATEAU,false,true,true,Male,,,,,,,Independent
Indra Bahadur Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2029,TEONTHAR,IND,0,8th Pass,70000,0,70000,70,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Indra Bhan Singh Paraste,http://myneta.info/mp2013/candidate.php?candidate_id=2507,JAITPUR,IND,0,Not Given,1249500,100000,1149500,85,ST,SHAHDOL,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Independent
Indrabhan,http://myneta.info/mp2013/candidate.php?candidate_id=2046,DEOTALAB,IND,1,Post Graduate,202987,0,202987,72,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,true,Male,,,,,,,Independent
Indrajeet Singh Bedi,http://myneta.info/mp2013/candidate.php?candidate_id=2244,JABALPUR WEST,IND,0,Graduate,1422296,220000,1202296,100,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Independent
Indramani,http://myneta.info/mp2013/candidate.php?candidate_id=1319,MAUGANJ,SP,4,Graduate Professional,15729788,1700000,14029788,71,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,true,Male,,,,,,,Samajwadi Party
Indrapal Raj Verma,http://myneta.info/mp2013/candidate.php?candidate_id=460,INDORE - 3,BSP,0,12th Pass,1180900,137000,1043900,206,GEN,INDORE,MALWA PLATEAU,true,true,false,Male,,,,,,,Bahujan Samaj Party
Indrapal Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1904,PANNA,IND,0,5th Pass,1700500,0,1700500,60,GEN,PANNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Indrapal Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2548,LAHAR,IND,0,Graduate,12108562,6000,12102562,11,GEN,BHIND,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Indrapal Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2458,SILWANI,IND,0,Graduate,481000,0,481000,143,GEN,RAISEN,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Independent
Intkam Husain,http://myneta.info/mp2013/candidate.php?candidate_id=640,SAGAR,CPI,0,Post Graduate,3171,0,3171,41,GEN,SAGAR,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Communist Party of India
Iqbal Khan,http://myneta.info/mp2013/candidate.php?candidate_id=2146,DEWAS,IND,1,10th Pass,1444617,1013414,431203,171,GEN,DEWAS,MALWA PLATEAU,true,true,true,Male,,,,,,,Independent
Irashaduddin,http://myneta.info/mp2013/candidate.php?candidate_id=136,UJJAIN NORTH,SP,0,5th Pass,50000,0,50000,216,GEN,UJJAIN,MALWA PLATEAU,false,false,false,Male,,,,,,,Samajwadi Party
Isamuddeen Sujaddeen,http://myneta.info/mp2013/candidate.php?candidate_id=375,BURHANPUR,Samata Party,1,Not Given,16422350,0,16422350,180,GEN,BURHANPUR,NIMAR VALLEY,false,false,true,Male,,,,,,,Samata Party
Ishak Muhammad,http://myneta.info/mp2013/candidate.php?candidate_id=1711,MUNGAOLI,IND,0,Literate,8556000,90000,8466000,34,GEN,ASHOK NAGAR,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Ishvar Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1743,MANDSOUR,SP,0,10th Pass,70500,0,70500,224,GEN,MANDSAUR,MALWA PLATEAU,false,false,false,Male,,,,,,,Samajwadi Party
Ishwar,http://myneta.info/mp2013/candidate.php?candidate_id=992,TARANA,Prajatantrik Samadhan Party,0,Not Given,0,0,0,214,SC,UJJAIN,MALWA PLATEAU,false,false,false,Male,,,,,,,Prajatantrik Samadhan Party
Ishwar Prem Singh Gamad,http://myneta.info/mp2013/candidate.php?candidate_id=1867,RATLAM RURAL,JD(U),0,10th Pass,1430000,0,1430000,219,ST,RATLAM,MALWA PLATEAU,false,false,false,Male,,,,,,,Janata Dal (United)
Ishwar Singh  Rajpoot,http://myneta.info/mp2013/candidate.php?candidate_id=2143,DEWAS,JD(U),1,8th Pass,3155000,337000,2818000,171,GEN,DEWAS,MALWA PLATEAU,true,true,true,Male,,,,,,,Janata Dal (United)
Ishwarlal Makwana,http://myneta.info/mp2013/candidate.php?candidate_id=131,MALHARGARH,BSP,0,Post Graduate,2113200,24000,2089200,225,SC,MANDSAUR,MALWA PLATEAU,false,true,false,Male,,,,,,,Bahujan Samaj Party
Ishwarsingh,http://myneta.info/mp2013/candidate.php?candidate_id=1998,BADNAWAR,IND,0,10th Pass,2077000,0,2077000,202,GEN,DHAR,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Iswarlal Parmar,http://myneta.info/mp2013/candidate.php?candidate_id=1829,ALOTE,BSP,0,12th Pass,150000,0,150000,223,SC,RATLAM,MALWA PLATEAU,false,true,false,Male,,,,,,,Bahujan Samaj Party
Jaalsingh Patel,http://myneta.info/mp2013/candidate.php?candidate_id=1172,ALIRAJPUR,JD(U),0,Graduate,1810000,0,1810000,191,ST,ALIRAJPUR,JHABUA HILLS,false,false,false,Male,,,,,,,Janata Dal (United)
Jadav Ramesh Chandra Meghwal,http://myneta.info/mp2013/candidate.php?candidate_id=2302,SUSNER,IND,0,12th Pass,1473374,0,1473374,165,GEN,SHAJAPUR,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Jafar Iqbal,http://myneta.info/mp2013/candidate.php?candidate_id=1772,MANDSOUR,IND,0,Post Graduate,24841800,0,24841800,224,GEN,MANDSAUR,MALWA PLATEAU,false,true,false,Male,,,,,,,Independent
Jafar Khan,http://myneta.info/mp2013/candidate.php?candidate_id=2306,INDORE - 3,NPP,0,12th Pass,20789,0,20789,206,GEN,INDORE,MALWA PLATEAU,false,false,false,Male,,,,,,,National People's Party
Jagannath Baiga,http://myneta.info/mp2013/candidate.php?candidate_id=2502,JAISINGHNAGAR,IND,0,Not Given,10000,0,10000,84,ST,SHAHDOL,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Independent
Jagannath Prajapati,http://myneta.info/mp2013/candidate.php?candidate_id=509,MANGAWAN,Bhartiya Shakti Chetna Party,0,10th Pass,15800000,170000,15630000,73,SC,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Bhartiya Shakti Chetna Party
Jagannath Singh,http://myneta.info/mp2013/candidate.php?candidate_id=266,CHITRANGI,BJP,0,Post Graduate,6256351,0,6256351,79,ST,SINGRAULI,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=266&id2=417,6256351,6812683,-556332,-8%,Age Difference=9 PAN was missing last time,Bharatiya Janata Party
Jagat Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1111,REHLI,IND,0,5th Pass,216000,0,216000,39,GEN,SAGAR,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Jagat Singh Parihar,http://myneta.info/mp2013/candidate.php?candidate_id=1626,BHANDER,Rashtriya Samanta Dal,0,8th Pass,270000,0,270000,21,SC,DATIA,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Rashtriya Samanta Dal
Jagdev Saket,http://myneta.info/mp2013/candidate.php?candidate_id=2175,DEVSAR,IND,1,5th Pass,100000,0,100000,81,SC,SINGRAULI,KYMORE PLEATEAU AND SATPURA HILLS,false,false,true,Male,,,,,,,Independent
Jagdish,http://myneta.info/mp2013/candidate.php?candidate_id=1847,MALHARA,IND,0,5th Pass,100000,0,100000,53,GEN,CHHATARPUR,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Jagdish,http://myneta.info/mp2013/candidate.php?candidate_id=91,SARANGPUR,SP,0,10th Pass,86000,0,86000,164,SC,RAJGARH,MALWA PLATEAU,false,false,false,Male,,,,,,,Samajwadi Party
Jagdish Aadiwasi,http://myneta.info/mp2013/candidate.php?candidate_id=1783,PRITHVIPUR,Akhil Bhartiya Gondwana Party,0,Illiterate,1065000,0,1065000,45,GEN,TIKAMGARH,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Akhil Bhartiya Gondwana Party
Jagdish Chandra Prajapati,http://myneta.info/mp2013/candidate.php?candidate_id=1911,NAGADA-KHACHAROD,IND,0,Literate,4587000,0,4587000,212,GEN,UJJAIN,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Jagdish Dewra,http://myneta.info/mp2013/candidate.php?candidate_id=122,MALHARGARH,BJP,0,Post Graduate,16227453,2307527,13919926,225,SC,MANDSAUR,MALWA PLATEAU,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=122&id2=251,16227453,5276358,10951095,208%,Age Difference=9,Bharatiya Janata Party
Jagdish Jatav,http://myneta.info/mp2013/candidate.php?candidate_id=1751,BANDA,IND,0,10th Pass,419700,0,419700,42,GEN,SAGAR,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Independent
Jagdish Kumawat,http://myneta.info/mp2013/candidate.php?candidate_id=1595,JAWAD,IND,0,Graduate Professional,527000,0,527000,230,GEN,NEEMUCH,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Jagdish Mehar Malviya,http://myneta.info/mp2013/candidate.php?candidate_id=2703,SARANGPUR,IND,0,10th Pass,337000,500000,-163000,164,SC,RAJGARH,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Jagdish Patidar,http://myneta.info/mp2013/candidate.php?candidate_id=948,JAORA,IND,0,Literate,8850000,0,8850000,222,GEN,RATLAM,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Jagdish Prajapati,http://myneta.info/mp2013/candidate.php?candidate_id=2600,BHITRWAR,IND,0,Literate,447000,0,447000,18,GEN,GWALIOR,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Jagdish Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=626,RAGHOGADH,SP,0,10th Pass,5615000,1000000,4615000,31,GEN,GUNA,GIRD ZONE,true,true,false,Male,,,,,,,Samajwadi Party
Jagdish Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=2308,INDORE - 3,IND,0,12th Pass,4113002,0,4113002,206,GEN,INDORE,MALWA PLATEAU,false,true,false,Male,,,,,,,Independent
Jagdish Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1848,MALHARA,IND,1,10th Pass,1591000,400000,1191000,53,GEN,CHHATARPUR,BUNDELKHAND ZONE,false,true,true,Male,,,,,,,Independent
Jagdish Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1692,KOLARAS,IND,0,10th Pass,3223500,210000,3013500,27,GEN,SHIVPURI,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Jagdish Singh Rathore,http://myneta.info/mp2013/candidate.php?candidate_id=1583,DIMANI,IND,0,8th Pass,3070000,0,3070000,7,GEN,MORENA,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Jagdish Uikey,http://myneta.info/mp2013/candidate.php?candidate_id=323,PANDHURNA,BSP,0,10th Pass,17093,0,17093,128,ST,CHHINDWARA,SATPURA PLATEAU,false,false,false,Male,,,,,,,Bahujan Samaj Party
Jagdishchandra Bhatt,http://myneta.info/mp2013/candidate.php?candidate_id=1872,UJJAIN NORTH,SHS,0,Graduate,5755000,0,5755000,216,GEN,UJJAIN,MALWA PLATEAU,false,false,false,Male,,,,,,,Shivsena
Jagna Ahirwar,http://myneta.info/mp2013/candidate.php?candidate_id=1849,MALHARA,IND,0,12th Pass,370000,0,370000,53,GEN,CHHATARPUR,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Jagram Prajapati,http://myneta.info/mp2013/candidate.php?candidate_id=1808,CHANDLA,Bhartiya Shakti Chetna Party,0,5th Pass,471000,0,471000,49,SC,CHHATARPUR,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Bhartiya Shakti Chetna Party
Jaheer Ahmed,http://myneta.info/mp2013/candidate.php?candidate_id=1850,MALHARA,IND,0,10th Pass,195000,0,195000,53,GEN,CHHATARPUR,BUNDELKHAND ZONE,false,true,false,Male,,,,,,,Independent
Jahiruddeen Eekramuddeen,http://myneta.info/mp2013/candidate.php?candidate_id=1190,BURHANPUR,Indian Union Muslim League,0,Graduate Professional,312000,0,312000,180,GEN,BURHANPUR,NIMAR VALLEY,false,false,false,Male,,,,,,,Indian Union Muslim League
Jai Prakash,http://myneta.info/mp2013/candidate.php?candidate_id=606,SEWDA,IND,0,12th Pass,535000,0,535000,20,GEN,DATIA,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Jai Singh Maravi,http://myneta.info/mp2013/candidate.php?candidate_id=853,DINDORI,BJP,0,Graduate,6330506,360673,5969833,104,ST,DINDORI,NOTHERN HILLS ZONE OF CHHATTISGARH,false,true,false,Male,,,,,,,Bharatiya Janata Party
Jai Singh Maravi,http://myneta.info/mp2013/candidate.php?candidate_id=844,JAITPUR,BJP,0,10th Pass,7494936,1646168,5848768,85,ST,SHAHDOL,NOTHERN HILLS ZONE OF CHHATTISGARH,true,true,false,Male,,,,,,,Bharatiya Janata Party
Jaibhan Singh Pavaia,http://myneta.info/mp2013/candidate.php?candidate_id=822,GWALIOR,BJP,1,Others,10243531,72000,10171531,15,GEN,GWALIOR,GIRD ZONE,true,true,true,Male,,,,,,,Bharatiya Janata Party
Jaideep Upadhayay,http://myneta.info/mp2013/candidate.php?candidate_id=1657,SHIVPURI,IND,0,Graduate Professional,1351584,654050,697534,25,GEN,SHIVPURI,GIRD ZONE,true,true,false,Male,,,,,,,Independent
Jainendra Kumar Khare  (Jindu Baba),http://myneta.info/mp2013/candidate.php?candidate_id=1609,SEWDA,Aarthik Samanta Party,0,12th Pass,210000,0,210000,20,GEN,DATIA,BUNDELKHAND ZONE,false,true,false,Male,,,,,,,Aarthik Samanta Party
Jaiprakash Deniel K. Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1081,INDORE - 5,BSP,0,Graduate,33850771,1837870,32012901,208,GEN,INDORE,MALWA PLATEAU,true,true,false,Male,,,,,,,Bahujan Samaj Party
Jaivardhan Singh,http://myneta.info/mp2013/candidate.php?candidate_id=20,RAGHOGADH,INC,0,Post Graduate,71955862,0,71955862,31,GEN,GUNA,GIRD ZONE,true,true,false,Male,,,,,,,Indian National Congress
Jaiveer Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2051,DEOTALAB,IND,4,10th Pass,24356500,0,24356500,72,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,true,Male,,,,,,,Independent
Jaiwardhan / Lalchand Kori,http://myneta.info/mp2013/candidate.php?candidate_id=1888,HATA,IND,0,12th Pass,2200000,0,2200000,57,SC,DAMOH,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Independent
Jajpalsingh Jajji,http://myneta.info/mp2013/candidate.php?candidate_id=629,ASHOK NAGAR,INC,1,Graduate Professional,8560497,0,8560497,32,SC,ASHOK NAGAR,GIRD ZONE,false,true,true,Male,,,,,,,Indian National Congress
Jalam Singh,http://myneta.info/mp2013/candidate.php?candidate_id=403,SAILANA,BSP,0,Literate,30000,0,30000,221,ST,RATLAM,MALWA PLATEAU,false,false,false,Male,,,,,,,Bahujan Samaj Party
Jalam Singh Patel,http://myneta.info/mp2013/candidate.php?candidate_id=785,NARSINGPUR,BJP,2,Graduate,15086718,1158903,13927815,119,GEN,NARSINGHPUR,CENTRAL NARMADA VALLEY,true,true,true,Male,,,,,,,Bharatiya Janata Party
Jaleel Khan,http://myneta.info/mp2013/candidate.php?candidate_id=2682,BHOJPUR,IND,0,10th Pass,70000,525525,-455525,141,GEN,RAISEN,VINDHYAN PLEATEAU,true,true,false,Male,,,,,,,Independent
Jamadar,http://myneta.info/mp2013/candidate.php?candidate_id=2038,MAUGANJ,IND,0,5th Pass,2362000,0,2362000,71,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Jamila Bee Poorv Parshad,http://myneta.info/mp2013/candidate.php?candidate_id=2017,DHAR,IND,4,5th Pass,1501769,0,1501769,201,GEN,DHAR,MALWA PLATEAU,true,true,false,Female,,,,,,,Independent
Jamna Prasad Ahirwar,http://myneta.info/mp2013/candidate.php?candidate_id=200,GUNA,BSP,0,12th Pass,3685498,200000,3485498,29,SC,GUNA,GIRD ZONE,true,true,false,Male,,,,,,,Bahujan Samaj Party
Jamuna,http://myneta.info/mp2013/candidate.php?candidate_id=1148,NIWARI,Bahujan Sangharshh Dal,0,Post Graduate,549785,50000,499785,46,GEN,TIKAMGARH,BUNDELKHAND ZONE,false,true,false,Male,,,,,,,Bahujan Sangharshh Dal
Jamuna Maravi,http://myneta.info/mp2013/candidate.php?candidate_id=802,SIHORA,INC,1,10th Pass,3297750,300000,2997750,102,ST,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Female,,,,,,,Indian National Congress
Jansewak Mohammad Khalil Khan,http://myneta.info/mp2013/candidate.php?candidate_id=1277,AMARPATAN,IND,0,8th Pass,1011000,30000,981000,66,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Jasbant Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1616,SEWDA,IND,0,5th Pass,2066000,170000,1896000,20,GEN,DATIA,BUNDELKHAND ZONE,false,true,false,Male,,,,,,,Independent
Jasveer,http://myneta.info/mp2013/candidate.php?candidate_id=585,MORENA,Bahujan Sangharshh Dal,0,12th Pass,2890230,0,2890230,6,GEN,MORENA,GIRD ZONE,true,true,false,Male,,,,,,,Bahujan Sangharshh Dal
Jaswant Singh Hada,http://myneta.info/mp2013/candidate.php?candidate_id=803,SHUJALPUR,BJP,1,Graduate,11441079,138000,11303079,168,GEN,SHAJAPUR,MALWA PLATEAU,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=803&id2=391,11441079,1486885,9954194,669%,PAN was missing last time,Bharatiya Janata Party
Jatin Uike,http://myneta.info/mp2013/candidate.php?candidate_id=877,PANDHURNA,INC,0,12th Pass,3117672,70000,3047672,128,ST,CHHINDWARA,SATPURA PLATEAU,false,true,false,Male,,,,,,,Indian National Congress
Java Meda,http://myneta.info/mp2013/candidate.php?candidate_id=2261,JHABUA,SP,0,5th Pass,160000,71000,89000,193,ST,JHABUA,JHABUA HILLS,false,false,false,Male,,,,,,,Samajwadi Party
Javed Khan,http://myneta.info/mp2013/candidate.php?candidate_id=544,JABALPUR NORTH,Indian Union Muslim League,0,5th Pass,531627,0,531627,98,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Indian Union Muslim League
Javed Sidhdiqui,http://myneta.info/mp2013/candidate.php?candidate_id=2198,BHOPAL MADHYA,IND,0,10th Pass,16000,0,16000,153,GEN,BHOPAL,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Jawahar Lal Babloo,http://myneta.info/mp2013/candidate.php?candidate_id=1139,PRITHVIPUR,IND,0,8th Pass,230000,0,230000,45,GEN,TIKAMGARH,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Jawahar Lal Chaudhary,http://myneta.info/mp2013/candidate.php?candidate_id=1891,PAWAI,IND,0,Post Graduate,150000,0,150000,58,GEN,PANNA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Independent
Jawahar Singh Rawat,http://myneta.info/mp2013/candidate.php?candidate_id=413,BHITRWAR,Bahujan Sangharshh Dal,1,12th Pass,13894121,0,13894121,18,GEN,GWALIOR,GIRD ZONE,true,true,false,Male,,,,,,,Bahujan Sangharshh Dal
Jay Ram,http://myneta.info/mp2013/candidate.php?candidate_id=1223,PANNA,GGP,0,8th Pass,1808269,0,1808269,60,GEN,PANNA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Gondvana Gantantra Party
Jay Singh,http://myneta.info/mp2013/candidate.php?candidate_id=984,UJJAIN SOUTH,IND,0,8th Pass,97000,0,97000,217,GEN,UJJAIN,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Jay Singh Darbar,http://myneta.info/mp2013/candidate.php?candidate_id=1257,SHAJAPUR,IND,0,Illiterate,7095500,0,7095500,167,GEN,SHAJAPUR,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Jayant Malaiya,http://myneta.info/mp2013/candidate.php?candidate_id=225,DAMOH,BJP,0,Graduate Professional,136570868,1732818,134838050,55,GEN,DAMOH,VINDHYAN PLEATEAU,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=225&id2=103,136570868,16751015,119819853,715%,,Bharatiya Janata Party
Jaydeep  Yadav (Deepa Yadav),http://myneta.info/mp2013/candidate.php?candidate_id=2381,CHURAI,IND,1,Graduate,5090000,0,5090000,124,GEN,CHHINDWARA,SATPURA PLATEAU,true,true,true,Female,,,,,,,Independent
